sentence,label,article
갑은 을과의 협의를 통해 매장 시설 변경 시 비용을 공정하게 분담한다.,0,16 
갑은 매장 이전 시 발생하는 비용을 을과 협의하여 분담한다.,0,16 
갑은 을의 설비비용을 계약 조건에 맞게 적절히 보상한다.,0,16 
갑은 매장 구조 변경 전 을과 서면으로 비용 분담을 약정한다.,0,16 
갑은 을과 서면 계약을 통해 매장 시설물 변경 비용을 합리적으로 분담한다.,0,16 
갑은 매장 면적 변경으로 발생하는 비용을 을에게 적절히 보상한다.,0,16 
갑은 매장 시설 개보수 비용을 을의 동의 없이 전액 부담하도록 요구할 수 있다.,1,16 
갑은 을에게 매장 설비 개선을 이유로 추가 비용을 일방적으로 청구할 수 있다.,1,16 
갑은 을의 동의 없이 매장 시설 점검 및 보수 비용을 청구할 수 있다.,1,16 
갑은 을에게 매장 내 설비 교체비용의 대부분을 부담하도록 강제할 수 있다.,1,16 
갑은 을에게 매장 내부 구조 변경 비용을 전가할 수 있다.,1,16 
갑은 을과 협의 없이 매장 시설물 업그레이드 비용을 전액 청구할 수 있다.,1,16 
갑은 을에게 매장 환경 개선 명목으로 부당한 비용을 청구할 수 있다.,1,16 
갑은 을에게 매장 임의 구조 변경으로 인한 손해를 전가할 수 있다.,1,16 
갑은 을의 동의 없이 매장 설비 확장 공사비를 청구할 수 있다.,1,16 
갑은 을에게 매장 재배치로 발생한 비용을 사전 협의 없이 부담시킬 수 있다.,1,16 
갑은 매장 설비 변경 시 을과 사전 합의를 통해 비용을 분담한다.,0,16 
갑은 매장 개보수 전 을의 의견을 수렴하고 서면 합의를 진행한다.,0,16 
갑은 매장 구조 변경에 따른 비용을 을과 합리적으로 조정한다.,0,16 
갑은 매장 시설 개선 시 을의 부담을 최소화하도록 협의한다.,0,16 
갑은 매장 환경 변경 전 을과 서면으로 비용 부담 조건을 확정한다.,0,16 
갑은 을과의 사전 합의 없이는 매장 시설 변경을 진행하지 않는다.,0,16 
갑은 매장 시설 공사 전 을과 서면으로 비용 분담을 약정한다.,0,16 
갑은 을의 투자비용을 고려해 매장 구조 변경 시 적절히 보상한다.,0,16 
갑은 매장 변경으로 발생하는 비용을 을과 합리적으로 나눈다.,0,16 
갑은 매장 설비 확장 시 을의 동의를 받고 공정하게 비용을 분담한다.,0,16 
갑은 을에게 통상의 납품 가격보다 현저히 낮은 가격으로 납품하도록 요구할 수 있다,1,17 
갑은 을에게 판촉 행사를 이유로 통상의 납품 수량보다 많은 수량을 납품하도록 요구할 수 있다,1,17 
갑은 한시적으로 인하된 납품 가격을 정상 가격으로 환원하는 것을 지연할 수 있다,1,17 
갑은 을의 의사에 반하여 상품 광고를 시행하도록 요구할 수 있다,1,17 
갑은 계약 기간 중 을의 매장 위치를 일방적으로 변경할 수 있다,1,17 
갑은 계약 조건을 을과 협의 없이 변경하여 판매장려금 비율을 조정할 수 있다,1,17 
갑은 을에게 상품권을 구매하도록 강요할 수 있다,1,17 
갑은 을이 퇴점하지 못하도록 방해하거나 다른 점포로의 입점을 강제할 수 있다,1,17 
갑은 을의 동의 없이 납품 계약 기간 중 시설 변경을 요구할 수 있다,1,17 
갑은 을에게 불리한 계약 조건을 일방적으로 추가할 수 있다,1,17 
갑은 납품 가격을 시장의 일반적인 가격 수준에 맞춰 을과 협의하여 결정한다,0,17 
갑은 판매촉진행사를 실시할 경우 을과 협의하여 적정한 납품 수량을 결정한다,0,17 
갑은 한시적으로 인하된 납품 가격을 약정 기한 이후 정상 가격으로 환원한다,0,17 
갑은 을의 동의를 받아 상품 광고를 시행한다,0,17 
갑은 계약 기간 동안 을의 매장 위치나 면적을 변경하지 않는다,0,17 
갑은 판매장려금 비율 등 계약 조건 변경 시 을과 사전 서면 합의를 거친다,0,17 
갑은 을에게 상품권이나 물품 구입을 강요하지 않는다,0,17 
갑은 을의 퇴점이나 타 점포 입점과 관련하여 을의 의사를 존중한다,0,17 
갑은 시설 변경이 필요할 경우 을과 협의하여 진행한다,0,17 
갑은 을과 상호 합의한 계약 조건을 성실히 준수한다,0,17 
갑은 을에게 상품권 구매를 의무화할 수 있다.,1,17 
갑은 을에게 통상적인 납품가격보다 현저히 낮은 가격으로 납품하게 할 수 있다.,1,17 
갑은 판매촉진행사를 이유로 을에게 대량 납품을 강요할 수 있다.,1,17 
갑은 을의 동의 없이 판매촉진행사에 참여하도록 강제할 수 있다.,1,17 
갑은 약정된 가격 인하 기간이 지났음에도 정상가격으로 환원하지 않을 수 있다.,1,17 
갑은 을의 의사에 반하여 을의 상품 광고를 집행할 수 있다.,1,17 
갑은 을의 동의 없이 특정 점포의 매장에서 퇴점을 막을 수 있다.,1,17 
갑은 계약기간 중 일방적으로 을의 매장 면적을 축소할 수 있다.,1,17 
갑은 계약기간 중 판매장려금 비율을 일방적으로 변경할 수 있다.,1,17 
갑은 을에게 불이익이 되는 계약조건을 사전 협의 없이 변경할 수 있다.,1,17 
갑은 을과의 합의하에 판매촉진행사 참여 여부를 결정한다.,0,17 
갑은 납품가격 조정을 을과 서면으로 합의한 경우에만 진행한다.,0,17 
갑은 을의 자발적인 요청이 있을 경우에만 상품 광고를 진행한다.,0,17 
갑은 약정된 기간이 종료되면 정상가격으로 즉시 환원한다.,0,17 
갑은 을의 동의 없이 매장 위치나 면적을 변경하지 않는다.,0,17 
갑은 판매장려금 비율 변경 시 을과 사전 합의를 진행한다.,0,17 
갑은 을에게 상품권 구매를 강요하지 않는다.,0,17 
갑은 판매촉진행사에 을이 자율적으로 참여하도록 한다.,0,17 
갑은 을의 의사에 반하는 불이익 조치를 하지 않는다.,0,17 
갑은 계약기간 동안 을과 합의된 조건을 준수한다.,0,17 
갑은 을에게 사전 동의 없이 상품권을 구매하도록 요구할 수 있다.,1,17 
갑은 을에게 시장 가격보다 낮은 가격으로 납품하도록 강제할 수 있다.,1,17 
갑은 을에게 예상보다 많은 물량을 판매촉진 행사에 맞춰 납품하게 할 수 있다.,1,17 
갑은 을의 의사와 무관하게 판매촉진행사에 강제로 참여시키는 조항을 둘 수 있다.,1,17 
갑은 약정된 인하 기간이 지난 후에도 을에게 가격 인상을 거부할 수 있다.,1,17 
갑은 을의 동의 없이 을의 상품을 대상으로 광고를 시행할 수 있다.,1,17 
갑은 을의 요청과 상관없이 을의 점포 퇴점을 지연시킬 수 있다.,1,17 
갑은 계약기간 중 을의 매장 시설을 임의로 축소하거나 변경할 수 있다.,1,17 
갑은 판매장려금 지급 기준을 을과 협의 없이 일방적으로 변경할 수 있다.,1,17 
갑은 을에게 경제적 부담을 과도하게 전가할 수 있다.,1,17 
갑은 을과 서면 합의 후 상품권 구매 여부를 결정한다.,0,17 
갑은 납품 가격은 시장 가격을 기준으로 을과 협의하여 정한다.,0,17 
갑은 을의 자발적 참여 의사에 따라 판매촉진 행사에 참여하도록 한다.,0,17 
갑은 약정된 가격 인하 기간이 끝나면 즉시 정상가격으로 복원한다.,0,17 
갑은 을의 요청이 있을 때에만 광고를 시행한다.,0,17 
갑은 을의 점포 이동이나 변경을 사전 협의 후 진행한다.,0,17 
갑은 판매장려금 지급 기준을 을과 서면으로 합의한 경우에만 변경한다.,0,17 
갑은 을에게 불이익이 발생하지 않도록 계약 조건을 성실히 이행한다.,0,17 
갑은 을과의 계약 기간 동안 합의된 조건을 준수한다.,0,17 
갑은 을의 경제적 부담을 최소화하도록 상호 협의한다.,0,17 
갑은 을이 분쟁조정을 신청한 것을 이유로 계약 조건을 변경할 수 있다,1,18 
갑은 을이 공정거래위원회에 자료를 제출한 것을 이유로 매장 임차 기회를 제한할 수 있다,1,18 
갑은 을이 공정거래위원회 조사에 협조한 것을 이유로 불리한 조건을 추가할 수 있다,1,18 
갑은 을이 공정거래위원회의 실태조사에 응한 것을 이유로 납품 기회를 박탈할 수 있다,1,18 
갑은 을이 신고한 것을 이유로 계약 이행 과정에서 추가적인 불이익을 제공할 수 있다,1,18 
갑은 을이 분쟁조정 신청을 한 경우 계약 갱신을 거부할 수 있다,1,18 
갑은 을이 공정거래위원회의 조사를 받은 후 이를 이유로 납품 단가를 인하할 수 있다,1,18 
갑은 을이 독점규제 및 공정거래에 관한 법률에 따라 협조한 것을 이유로 계약 조건을 일방적으로 변경할 수 있다,1,18 
갑은 을이 자료 제출 등의 행위를 한 것을 이유로 매장 면적을 축소할 수 있다,1,18 
갑은 을이 공정거래위원회에 신고한 것을 이유로 기존 계약 조건을 해지할 수 있다,1,18 
갑은 을이 분쟁조정을 신청한 경우에도 계약 조건을 변경하지 않는다,0,18 
갑은 을이 공정거래위원회에 자료를 제출한 경우에도 매장 임차 기회를 제한하지 않는다,0,18 
갑은 을이 공정거래위원회 조사에 협조한 경우에도 불리한 조건을 추가하지 않는다,0,18 
갑은 을이 공정거래위원회의 실태조사에 응한 경우에도 납품 기회를 박탈하지 않는다,0,18 
갑은 을이 신고한 경우에도 계약 이행 과정에서 추가적인 불이익을 제공하지 않는다,0,18 
갑은 을이 분쟁조정 신청을 한 경우에도 계약 갱신을 정당하게 진행한다,0,18 
갑은 을이 공정거래위원회의 조사를 받은 후 이를 이유로 납품 단가를 인하하지 않는다,0,18 
갑은 을이 독점규제 및 공정거래에 관한 법률에 따라 협조한 경우에도 계약 조건을 일방적으로 변경하지 않는다,0,18 
갑은 을이 자료 제출 등의 행위를 한 경우에도 매장 면적을 축소하지 않는다,0,18 
갑은 을이 공정거래위원회에 신고한 경우에도 기존 계약 조건을 정당하게 유지한다,0,18 
갑은 을이 공정거래위원회에 신고한 사실을 이유로 계약 조건을 불리하게 변경할 수 있다.,1,18 
갑은 을이 분쟁조정을 신청한 경우 납품 기회를 제한할 수 있다.,1,18 
갑은 을이 조사에 협조한 사실을 이유로 납품 계약을 해지할 수 있다.,1,18 
갑은 을이 공정거래위원회에 자료를 제출한 경우 불이익을 줄 수 있다.,1,18 
갑은 을이 신고한 사실을 이유로 매장 임차 기회를 박탈할 수 있다.,1,18 
갑은 을이 서면실태조사에 응한 경우 상품 공급을 중단할 수 있다.,1,18 
갑은 을의 신고 사실을 이유로 판매장려금 지급을 중단할 수 있다.,1,18 
갑은 을이 정당한 권리를 행사한 경우 거래 조건을 불리하게 변경할 수 있다.,1,18 
갑은 을이 신고한 경우 판촉행사 참여를 제한할 수 있다.,1,18 
갑은 을이 조사 협조를 이유로 계약 해지를 요구할 수 있다.,1,18 
갑은 을이 공정거래위원회에 신고한 경우에도 계약 조건을 변경하지 않는다.,0,18 
갑은 을이 분쟁조정을 신청해도 거래 기회를 제한하지 않는다.,0,18 
갑은 을의 신고와 무관하게 계약을 성실히 이행한다.,0,18 
갑은 을이 조사에 협조한 사실을 이유로 불이익을 주지 않는다.,0,18 
갑은 을의 권리 행사를 존중하며 불이익을 제공하지 않는다.,0,18 
갑은 을이 정당하게 신고해도 계약 해지나 변경을 하지 않는다.,0,18 
갑은 을의 공정한 거래를 위해 계약 조건을 공정하게 유지한다.,0,18 
갑은 을이 공정거래위원회에 협조하더라도 납품 기회를 제한하지 않는다.,0,18 
갑은 을의 법적 권리 행사를 이유로 불리한 조치를 취하지 않는다.,0,18 
갑은 을이 조사 협조를 했더라도 거래 관계를 유지한다.,0,18 
갑은 을이 공정거래위원회에 제소한 경우 판촉 지원을 중단할 수 있다.,1,18 
갑은 을이 내부 고발을 한 경우 공급 계약을 해지할 수 있다.,1,18 
갑은 을이 신고한 사실을 이유로 추가 납품을 거부할 수 있다.,1,18 
갑은 을이 공정위 조사에 응한 경우 물품 대금 지급을 지연할 수 있다.,1,18 
갑은 을이 신고를 진행한 경우 판촉 행사 참여를 제한할 수 있다.,1,18 
갑은 을이 공정거래위원회에 협조했음을 이유로 계약 연장을 거부할 수 있다.,1,18 
갑은 을이 불공정 행위를 신고했을 경우 제품 진열 위치를 불리하게 변경할 수 있다.,1,18 
갑은 을의 신고를 이유로 추가 주문을 중단할 수 있다.,1,18 
갑은 을이 조사에 협조했을 경우 거래 조건을 불리하게 변경할 수 있다.,1,18 
갑은 을의 법적 조치에 대응하여 납품 단가를 일방적으로 인하할 수 있다.,1,18 
갑은 을이 공정거래위원회에 신고했더라도 기존 거래 조건을 유지한다.,0,18 
갑은 을의 신고와 관계없이 판촉 행사 지원을 계속한다.,0,18 
갑은 을의 권리 행사를 이유로 거래를 중단하거나 조건을 변경하지 않는다.,0,18 
갑은 을이 신고한 사실이 있더라도 계약을 성실히 이행한다.,0,18 
갑은 을의 신고와 무관하게 납품 대금을 기한 내에 지급한다.,0,18 
갑은 을의 정당한 권리 행사를 존중하며 어떠한 불이익도 제공하지 않는다.,0,18 
갑은 을이 공정거래위원회에 협조한 경우에도 판촉 행사 참여를 제한하지 않는다.,0,18 
갑은 을과의 거래를 법률에 따라 공정하게 유지한다.,0,18 
갑은 을이 분쟁조정을 신청하더라도 계약 조건을 변경하지 않는다.,0,18 
갑은 을이 신고한 경우에도 납품 및 거래 관계를 지속한다.,0,18 
갑은 계약 갱신 절차에 대해 구체적인 기준을 명시하지 않고 을과의 협약을 체결할 수 있다,1,19 
갑은 계약 갱신 시 을에게 불리한 조건을 추가로 삽입할 수 있다,1,19 
갑은 협약 체결 이후 을의 이행 실적에 따라 임의로 계약 조건을 변경할 수 있다,1,19 
갑은 을과의 협약 이행 평가를 이유로 추가적인 경제적 부담을 부과할 수 있다,1,19 
갑은 협약 이행 평가 결과를 근거로 을에게 불리한 조치를 취할 수 있다,1,19 
갑은 협약 체결 후 을의 의사와 무관하게 계약 갱신 여부를 결정할 수 있다,1,19 
갑은 을과 협약 체결 시 구체적인 체결 절차를 명시하지 않아도 된다,1,19 
갑은 협약 이행 실적을 평가하면서 을에게 사전 통지 없이 조건을 변경할 수 있다,1,19 
갑은 협약 체결 이후 을의 이행 실적 평가 기준을 일방적으로 변경할 수 있다,1,19 
갑은 협약 이행 결과에 따라 을의 불이익을 정당화할 수 있다,1,19 
갑은 계약 갱신 절차와 기준을 을과 사전 합의하여 명확히 규정한다,0,19 
갑은 협약 체결 시 을의 의견을 반영하여 공정한 절차를 준수한다,0,19 
갑은 을과 체결한 협약의 이행 실적 평가 기준을 사전에 명시한다,0,19 
갑은 협약 이행 결과에 따라 을에게 불이익을 제공하지 않는다,0,19 
갑은 협약 체결 이후 을과 상호 협력적인 관계를 유지한다,0,19 
갑은 을과 협약 이행 평가 절차를 투명하게 운영한다,0,19 
갑은 협약 체결 시 을에게 불리하지 않도록 계약 조건을 작성한다,0,19 
갑은 협약 이행 실적 평가 결과를 근거로 계약 갱신 여부를 공정하게 결정한다,0,19 
갑은 협약 체결 절차에 대해 을에게 충분히 설명한다,0,19 
갑은 을의 동의를 받아 협약 체결 후에도 계약 조건 변경을 진행한다,0,19 
갑은 을에게 협약 체결을 강제하고 이에 대한 불이행 시 거래를 중단할 수 있다.,1,19 
갑은 을과의 협약 내용 변경을 일방적으로 결정할 수 있다.,1,19 
갑은 을에게 협약 불이행 시 불이익을 제공할 수 있다.,1,19 
갑은 을과의 협약 체결 시 을의 의견을 반영하지 않고 일방적으로 조건을 설정한다.,1,19 
갑은 협약 이행 여부와 관계없이 거래 조건을 불리하게 변경할 수 있다.,1,19 
갑은 협약 체결을 이유로 을에게 특정 금액의 비용 부담을 요구할 수 있다.,1,19 
갑은 협약 미이행을 사유로 을의 납품 기회를 제한할 수 있다.,1,19 
갑은 을이 협약 체결을 거부한 경우 계약을 해지할 수 있다.,1,19 
갑은 을과의 협약 체결 시 계약서에 불리한 조항을 포함시킬 수 있다.,1,19 
갑은 협약 조건을 을과의 합의 없이 일방적으로 변경할 수 있다.,1,19 
갑은 을과 협약 체결 시 상호 동의 하에 공정한 조건을 마련한다.,0,19 
갑은 을과 협약 내용 변경 시 을의 동의를 반드시 받는다.,0,19 
갑은 협약 체결을 강제하지 않으며 자율적으로 참여하도록 한다.,0,19 
갑은 을과 협약을 공정하게 체결하고 불이익을 제공하지 않는다.,0,19 
갑은 협약 미이행을 이유로 계약 조건을 변경하지 않는다.,0,19 
갑은 협약 체결 시 비용 부담을 을에게 전가하지 않는다.,0,19 
갑은 협약 내용에 대해 을과 서면 합의를 통해 진행한다.,0,19 
갑은 을과의 협약을 상호 협력 및 공정한 거래 기반으로 체결한다.,0,19 
갑은 을이 협약 이행 여부와 관계없이 기존 거래를 유지한다.,0,19 
갑은 협약 내용 변경 시 을과 충분히 협의한 후 진행한다.,0,19 
갑은 을이 협약 조건을 준수하지 않으면 모든 거래를 즉시 중단할 수 있다.,1,19 
갑은 협약 체결을 위해 을에게 과도한 자료 제출을 요구할 수 있다.,1,19 
갑은 을이 협약 체결을 거부할 경우 거래 단가를 임의로 인상할 수 있다.,1,19 
갑은 협약을 체결하지 않은 을의 상품을 불이익 없이 취급하지 않는다.,1,19 
갑은 을이 협약 조건을 수용하지 않을 시 불이익을 줄 수 있다.,1,19 
갑은 협약 체결을 조건으로 추가 비용을 요구할 수 있다.,1,19 
갑은 을과 협약을 체결하지 않으면 판촉 행사 참여를 제한할 수 있다.,1,19 
갑은 협약 조건을 변경할 때 을과 협의 없이 일방적으로 결정한다.,1,19 
갑은 을의 동의 없이 협약 내용에 새로운 조항을 추가할 수 있다.,1,19 
갑은 협약 이행 여부를 이유로 을의 납품 물량을 조정할 수 있다.,1,19 
갑은 을과 협약 체결 시 상호 동의하에 공정한 조건을 명확히 설정한다.,0,19 
갑은 을과 협약 내용을 변경할 때 을의 사전 동의를 받는다.,0,19 
갑은 을과의 협약 체결을 자율적으로 진행하며 강제하지 않는다.,0,19 
갑은 을에게 협약 미체결을 이유로 불이익을 제공하지 않는다.,0,19 
갑은 협약과 관련된 모든 비용을 사전에 을과 협의하여 결정한다.,0,19 
갑은 협약 체결과 이행에 대해 상호 서면 합의를 통해 진행한다.,0,19 
갑은 을이 협약을 체결하지 않아도 기존 거래를 공정하게 유지한다.,0,19 
갑은 협약 체결 시 을의 의견을 충분히 반영하여 조건을 조정한다.,0,19 
갑은 을과의 협약 내용을 변경할 때 충분한 협의 과정을 거친다.,0,19 
갑은 협약 미체결을 이유로 을의 판촉 활동을 제한하지 않는다.,0,19 
갑은 을의 분쟁조정 신청을 이유로 계약 조건을 변경할 수 있다,1,20 
갑은 공정거래위원회의 조정 절차를 무력화하기 위해 을의 협조를 제한할 수 있다,1,20 
갑은 분쟁조정협의회에서 을이 제기한 사항을 이유로 거래 조건을 악화시킬 수 있다,1,20 
갑은 분쟁조정협의회에 참여한 을의 의사를 무시하고 일방적으로 계약을 해지할 수 있다,1,20 
갑은 협의회 위원 구성에서 을의 이익을 대표하는 위원을 제외할 수 있다,1,20 
갑은 분쟁조정 신청 절차를 이유로 을의 거래 기회를 제한할 수 있다,1,20 
갑은 협의회 구성원의 공익 대표성을 고려하지 않고 자신에게 유리한 위원을 선임할 수 있다,1,20 
갑은 을의 협조 없이 조정 절차를 종료시키기 위해 조치를 취할 수 있다,1,20 
갑은 을이 분쟁조정협의회에 제출한 자료를 근거로 불이익을 제공할 수 있다,1,20 
갑은 협의회 구성에 필요한 인원을 임의로 변경하여 을의 의견을 배제할 수 있다,1,20 
갑은 을이 분쟁조정을 신청한 경우에도 거래 조건을 불리하게 변경하지 않는다,0,20 
갑은 공정거래위원회의 조정 절차를 준수하며 을의 협조를 적극적으로 지원한다,0,20 
갑은 분쟁조정협의회의 결정 사항을 존중하며 을과 협력한다,0,20 
갑은 협의회 위원 구성에서 공익 대표성을 보장한다,0,20 
갑은 을의 분쟁조정 절차 참여를 이유로 불이익을 제공하지 않는다,0,20 
갑은 협의회에서 공정한 논의가 이루어질 수 있도록 을의 의견을 반영한다,0,20 
갑은 을의 협조 없이 조정 절차를 종료시키는 행위를 하지 않는다,0,20 
갑은 을이 협의회에 제출한 자료를 이유로 불리한 조치를 취하지 않는다,0,20 
갑은 협의회 위원 선임 시 을의 권익을 고려한 절차를 준수한다,0,20 
갑은 협의회 구성 및 운영 과정에서 을과의 상호 협력을 유지한다,0,20 
갑은 을이 분쟁조정협의회에 조정을 신청할 경우 계약을 해지할 수 있다.,1,20 
갑은 을이 분쟁조정 신청을 철회하지 않으면 납품을 중단할 수 있다.,1,20 
갑은 을에게 분쟁조정 절차에 참여하지 않도록 강요할 수 있다.,1,20 
갑은 을이 분쟁조정 신청 사실을 외부에 알리지 못하도록 제한할 수 있다.,1,20 
갑은 분쟁조정 절차 진행 시 을의 납품 단가를 임의로 변경할 수 있다.,1,20 
갑은 을이 분쟁조정 신청을 이유로 거래조건을 불리하게 변경할 수 있다.,1,20 
갑은 을이 조정 결과를 따르지 않으면 불이익을 줄 수 있다.,1,20 
갑은 분쟁조정 결과를 무시하고 일방적으로 계약을 해지할 수 있다.,1,20 
갑은 을의 분쟁조정 신청을 이유로 판촉행사 참여를 제한할 수 있다.,1,20 
갑은 을에게 분쟁조정 신청을 철회하도록 강요할 수 있다.,1,20 
갑은 을이 분쟁조정 절차에 참여하더라도 계약조건을 불리하게 변경하지 않는다.,0,20 
갑은 분쟁 발생 시 을이 조정 절차에 자유롭게 참여할 수 있도록 보장한다.,0,20 
갑은 분쟁조정 신청을 이유로 을의 거래를 제한하지 않는다.,0,20 
갑은 분쟁조정 결과에 따라 계약 내용을 공정하게 조정한다.,0,20 
갑은 을이 분쟁조정 절차를 통해 권리를 행사하도록 지원한다.,0,20 
갑은 을이 분쟁조정 절차를 신청해도 기존 거래 조건을 유지한다.,0,20 
갑은 분쟁조정 절차가 종료될 때까지 계약 조건을 일방적으로 변경하지 않는다.,0,20 
갑은 을과의 분쟁 발생 시 조정 절차를 성실히 따른다.,0,20 
갑은 분쟁조정 신청 사실을 이유로 불이익을 주지 않는다.,0,20 
갑은 분쟁조정 결과를 존중하고 합의된 내용을 성실히 이행한다.,0,20 
갑은 을이 분쟁조정 결과를 수용하지 않으면 계약을 해지할 수 있다.,1,20 
갑은 을이 조정 절차를 진행 중일 때 거래 조건을 변경할 수 있다.,1,20 
갑은 을이 분쟁조정 신청을 이유로 추가 납품을 거부할 수 있다.,1,20 
갑은 을이 조정원에 자료를 제출하지 못하도록 요구할 수 있다.,1,20 
갑은 을의 조정 신청을 이유로 판촉행사 참여를 제한할 수 있다.,1,20 
갑은 을이 조정 절차에 참여할 경우 불이익을 줄 수 있다.,1,20 
갑은 을이 분쟁조정 절차를 이용하지 않도록 협박할 수 있다.,1,20 
갑은 을의 조정 절차 참여를 이유로 거래 조건을 불리하게 변경할 수 있다.,1,20 
갑은 을의 분쟁조정 신청을 철회하지 않으면 공급계약을 중단할 수 있다.,1,20 
갑은 을이 분쟁조정에 참여하면 향후 계약 연장을 거부할 수 있다.,1,20 
갑은 을의 분쟁조정 절차 참여에 대해 어떠한 불이익도 제공하지 않는다.,0,20 
갑은 을이 자유롭게 분쟁조정을 신청하도록 지원한다.,0,20 
갑은 을이 조정 절차에 참여하더라도 기존 계약 조건을 유지한다.,0,20 
갑은 분쟁조정 결과를 공정하게 수용하고 이행한다.,0,20 
갑은 을의 권리를 존중하며 조정 절차에 성실히 협조한다.,0,20 
갑은 을이 조정 절차에 참여해도 계약상 불이익을 주지 않는다.,0,20 
갑은 을과의 분쟁 발생 시 조정 절차에 적극 협조한다.,0,20 
갑은 을이 조정원에 자료를 제출하더라도 거래 조건을 변경하지 않는다.,0,20 
갑은 을이 분쟁조정 신청을 하더라도 계약 연장을 검토한다.,0,20 
갑은 분쟁조정 절차가 진행 중이어도 을의 납품을 지속적으로 유지한다.,0,20 
갑은 을에게 특정 브랜드만을 사용하도록 강요할 수 있다,1,14 
갑은 을의 마케팅 전략에 간섭하여 특정 제품만 홍보하도록 요구할 수 있다,1,14 
갑은 을의 경영방침에 개입하여 제품 가격을 임의로 조정하도록 지시할 수 있다,1,14 
갑은 을의 재고 운영 방식에 간섭하여 특정 방식으로 변경하도록 요구할 수 있다,1,14 
갑은 을의 판매 전략에 개입하여 특정 고객층을 대상으로만 판매하도록 지시할 수 있다,1,14 
갑은 을에게 계열사의 제품을 우선적으로 취급하도록 강요할 수 있다,1,14 
갑은 을의 제품 라인업에 개입하여 특정 제품군을 제외하도록 지시할 수 있다,1,14 
갑은 을의 경영결정에 간섭하여 신규 거래처 확대를 제한할 수 있다,1,14 
갑은 을의 광고 전략을 제한하여 특정 매체에서만 광고하도록 지시할 수 있다,1,14 
갑은 을의 자율적인 경영 결정을 무시하고 특정 조건을 강요할 수 있다,1,14 
갑은 을의 경영방침에 간섭하지 않고 자율성을 보장한다,0,14 
갑은 을의 마케팅 전략에 개입하지 않는다,0,14 
갑은 을이 자유롭게 제품 가격을 책정하도록 한다,0,14 
갑은 을의 재고 운영 방식에 간섭하지 않는다,0,14 
갑은 을의 판매 전략을 존중하고 개입하지 않는다,0,14 
갑은 을에게 계열사의 제품을 우선 취급하도록 요구하지 않는다,0,14 
갑은 을의 제품 라인업에 간섭하지 않고 자유롭게 구성하도록 한다,0,14 
갑은 을이 자유롭게 신규 거래처를 확대할 수 있도록 지원한다,0,14 
갑은 을의 광고 전략을 제한하지 않고 자유롭게 결정하도록 한다,0,14 
갑은 을의 경영 결정을 존중하고 개입하지 않는다,0,14 
갑은 을에게 특정 공급업체와만 거래하도록 지시할 수 있다,1,14 
갑은 을이 계열사 제품을 우선적으로 판매하도록 강요할 수 있다,1,14 
갑은 을의 판촉 행사 계획을 사전에 승인받도록 요구할 수 있다,1,14 
갑은 을의 제품 진열 방식을 직접 지시할 수 있다,1,14 
갑은 을이 특정 지역에서만 제품을 판매하도록 제한할 수 있다,1,14 
갑은 을의 제품 출시 일정을 임의로 조정하도록 요구할 수 있다,1,14 
갑은 을의 거래처 변경을 사전에 승인받도록 강요할 수 있다,1,14 
갑은 을의 판매 전략을 수정하도록 직접 지시할 수 있다,1,14 
갑은 을의 경영 회의에 참여하여 의사결정에 개입할 수 있다,1,14 
갑은 을의 제품 디자인 변경을 요구할 수 있다,1,14 
갑은 을의 공급업체 선정에 개입하지 않는다,0,14 
갑은 을이 자율적으로 판촉 행사를 기획하도록 지원한다,0,14 
갑은 을의 제품 진열 방식에 간섭하지 않는다,0,14 
갑은 을이 자유롭게 판매 지역을 선택하도록 한다,0,14 
갑은 을의 제품 출시 일정을 존중한다,0,14 
갑은 을의 거래처 변경을 제한하지 않는다,0,14 
갑은 을의 판매 전략을 존중하고 개입하지 않는다,0,14 
갑은 을의 경영 회의에 참석하지 않는다,0,14 
갑은 을의 제품 디자인에 대한 변경 요구를 하지 않는다,0,14 
갑은 을의 경영 자율성을 보장하며 간섭하지 않는다,0,14 
갑은 을의 제품 가격을 자의적으로 조정하도록 지시할 수 있다.,1,14 
갑은 을의 생산량을 사전 합의 없이 조정하도록 요구할 수 있다.,1,14 
갑은 을의 사업 전략에 대해 구체적인 계획 수립을 강제할 수 있다.,1,14 
갑은 을의 인사 및 조직 운영에 직접 개입할 수 있다.,1,14 
갑은 을이 특정 업체와 거래하지 못하도록 제한할 수 있다.,1,14 
갑은 을의 경영 방침을 변경하도록 강요할 수 있다.,1,14 
갑은 을의 사업 확장 계획을 사전 승인 없이 진행하지 못하게 할 수 있다.,1,14 
갑은 을의 광고 및 마케팅 전략을 변경하도록 요구할 수 있다.,1,14 
갑은 을의 신규 거래처 발굴 활동을 제한할 수 있다.,1,14 
갑은 을의 경영 의사결정에 지속적으로 개입할 수 있다.,1,14 
갑은 을의 경영 활동에 개입하지 않으며 독립성을 보장한다.,0,14 
갑은 을의 사업 전략 및 운영 방침을 존중한다.,0,14 
갑은 을의 경영 방침에 부당하게 간섭하지 않는다.,0,14 
갑은 을의 사업 결정에 영향을 미치지 않는다.,0,14 
갑은 을이 자율적으로 생산 및 판매 전략을 수립하도록 지원한다.,0,14 
갑은 을의 마케팅 및 광고 전략에 간섭하지 않는다.,0,14 
갑은 을의 사업 운영에 대한 독립성을 인정하고 존중한다.,0,14 
갑은 을의 거래처 선택에 어떠한 제한도 두지 않는다.,0,14 
