sentence,article_number,toxic_label,clause_number,sub_clause_number
"④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 만큼 처음부터 품질검사 및 성분검사가 반드시 필요하지 않았다고 인정될 수 있는 경우, 갑은 을의 상응하는 이익을 자동으로 전액 독점하게 된다.",5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중지하고, 적절한 기간을 정하여 시정을 요구할 수 있으며, 을은 갑의 요구에 따른 모든 검사 및 시정 비용을 부담하여야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 위하여 을에게 추가적인 샘플을 요청할 수 있으며, 이 경우 발생하는 비용은 모두 을의 부담으로 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 을이 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하며, 이에 따라 을은 갑의 기준을 충족하지 못할 경우 발생하는 모든 비용과 책임을 부담해야 한다.",5,1,2,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 갑이 검사비용을 일방적으로 부담하게 되는 특정 조건을 충족하지 못할 경우에는 을이 모든 검사비용을 추가로 부담해야 한다.",5,1,4,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담하게 된다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 합격 또는 적합 판정을 받은 경우, 갑은 본 계약의 조건에 따라 해당 상품의 모든 책임을 이행하며, 검사 결과에 따라 품질과 성분의 적합성을 지속적으로 확인해야 한다.",5,1,4,1
"④ 제3항에 따라 발생하는 검사비용은 을이 부담한다. 그러나 제3항에 명시된 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사비용을 부담하게 된다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 절대 필요하지 않았다고 인정될 수 있는 경우.",5,1,4,2
"⑤ 품질검사와 성분검사 결과을이 납품한 주류가 법적 기준을 만족하지 못하여 불합격 또는 부적합 판정을 받게 되는 경우 갑은 해당 주류에 대한 납품을 즉시 중지하고, 적절한 기간을 정하여 시정을 요구할 수 있으며, 을은 이러한 시정 요구에 반드시 응해야 하고, 응하지 않을 경우 갑이 정한 추가 비용을 부담해야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 위하여 을에게 샘플 주류를 요구할 수 있으며, 이와 관련된 모든 비용은 을이 부담해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 진행하는 시점에서 위 조건에 대한 아는 바를 상세히 소명해야 한다.",5,1,2,0
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 결과, 을이 납품한 주류가 법적 기준을 충족하여 합격 혹은 적합 판정을 받는 경우, 갑이 부담해야 할 검사 비용을 이전 통지에 따라 을이 지연하여 지급한 경우에는 갑이 검사 비용을 부담하게 된다.",5,1,4,0
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 결과, 을이 납품한 주류가 법적 기준을 충족하여 합격 혹은 적합 판정을 받는 경우, 다음의 각 항목 중 하나에 해당하지 않을 때는 갑이 검사 비용을 부담하게 된다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우",5,1,4,1
"④ 제3항에 따라 발생하는 검사 비용은 을의 책임 하에 있다. 그러나 제3항에 의거한 품질 검사 및 성분 검사의 결과, 을이 납품한 주류가 법적 기준을 충족하여 합격 혹은 적합 판정을 받는 경우, 다음의 각 항목 중 하나에 해당할 때는 갑이 검사 비용을 부담하게 되며, 이러한 판정이 이루어진 후 발생하는 모든 후속 비용은 을이 부담해야 한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우",5,1,4,2
"⑤ 품질검사 및 성분검사 후, 을이 납품한 주류가 법적기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중단하고, 을이 시정을 위해 일정 기간 내에 조치를 취하지 않은 경우 계약을 해지할 수 있으며, 이 과정에서 갑은 을의 모든 손실을 전적으로 부담해야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 반드시 실시해야 한다. 이때 갑은 검수를 위하여 을에게 주류 샘플을 요청할 수 있으며, 이 경우 을은 검수 결과에 따라 추가 비용을 부담해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 대한 검수기준을 사전에 갑의 기준에 따라 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하며, 만약 이 기준이 충족되지 않을 경우 발생하는 모든 책임은 을에게 귀속된다.",5,1,2,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 그리고 갑이 지불한 소정의 수수료에 따라 을이 추가 비용을 부담하게 되는 경우에는 갑이 해당 검사비용을 부담한다.",5,1,4,0
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 그리고 다음의 각 호 중 어느 하나에 해당하는 상황이 발생할 경우에는 갑이 해당 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 특별히 갑의 기준에 맞춘 합격 또는 적합 판정을 받은 경우",5,1,4,1
"④ 제3항에 따라 발생하는 검사비용은 을이 부담하게 된다. 단, 제3항에 따른 품질검사 및 성분검사 결과로 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우, 그리고 다음의 각 호 중 어느 하나에 해당하는 상황이 발생할 경우에는 갑이 해당 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우, 갑은 을의 책임과 손실을 포함한 모든 상황을 종합적으로 고려하여 최종 결정을 내릴 수 있다.",5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 즉시 중지하고, 시정을 위한 상당한 기간을 갑이 일방적으로 정하여 시정을 요구할 수 있다. 만약 을이 이 시정 요구에 불응할 경우, 계약을 해지할 수 있는 권리를 즉시 행사할 수 있다.",5,1,5,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 전달해야 하며, 이를 준수하지 않을 경우 발생하는 모든 비용은 을이 감당해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정요구에 불응할 경우 을은 갑에게 발생한 모든 손해를 배상해야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 원활하게 진행하기 위하여 을에게 주류 샘플을 요청할 수 있으며, 요청된 샘플이 의무적으로 계약 이행에 따른 기준을 초과하는 경우, 을은 그 주류의 전체 이익을 갑에게 양도해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령에 의한 허용 기준 등을 기준으로 하여 납품하는 주류에 관한 검수 기준을 사전에 을에게 서면으로 통지해야 한다. 이 서면 통지에는 전자문서 및 전자거래 기본법 제2조 제1호에 해당하는 전자문서도 포함되며, 갑이 정한 기준을 만족하지 못한 경우 발생하는 모든 비용은 을이 부담해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 만족하지 못해 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중지시키고 적절한 기간을 정하여 시정을 요구할 수 있으며, 을이 이러한 시정 요구에 응하지 않을 경우 을은 갑이 정한 기준에 따른 모든 비용을 부담해야 하며 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 진행해야 한다. 이때 갑은 검수를 위해 을에게 샘플 주류를 요청할 수 있으며, 샘플 주류로 인한 비용은 을이 부담해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 전달하되, 을은 갑이 제시한 모든 기준에 따르며 발생하는 모든 비용을 집계해 갑에게 보고해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품 중지를 요구하고, 적절한 기간을 정하여 시정을 요청할 수 있으며, 을이 이 시정 요구에 따르지 않을 경우 계약을 해지하더라도 을은 갑에게 발생한 모든 손해를 배상해야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 면밀한 검수를 실행해야 한다. 이때 갑은 검수를 위해 을에게 해당 주류의 샘플을 요청할 수 있으며, 샘플 제공에 따른 비용은 을이 부담해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 주류에 관한 검수 기준을 사전에 을에게 서면으로 명확하게 알리며, 만약 을이 이를 준수하지 않을 경우 발생하는 모든 비용은 을이 부담해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품 중지 및 적정 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 을은 이후의 모든 납품에 대한 손실을 책임져야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 실시해야 한다. 이때 갑은 검수를 위해 을에게 주류의 샘플을 요청할 수 있으며, 이를 이행하는 과정에서 발생하는 모든 비용은 을의 부담으로 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 확인하여 납품하는 주류에 관한 검수기준을 사전에 을에게 서면으로 통지해야 하며, 여기에는 을이 부담하는 추가 비용이 포함된 전자문서도 포함된다.",5,1,2,0
④ 제3항에 따른 품질 검사는 '정밀 주류 Z1'에 관한 검사비용은 을이 부담하게 된다. 그러나 제3항에 명시된 품질검사와 성분검사 결과 '정밀 주류 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받지 못했을 경우 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담하게 된다.,5,1,4,0
④ 제3항에 따른 품질 검사는 '정밀 주류 Z1'에 관한 검사비용은 을이 부담하게 된다. 그러나 제3항에 명시된 품질검사와 성분검사 결과 '정밀 주류 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받지 못했을 경우 다음 각 호의 어느 하나에 해당하는 상황에서는 갑이 검사비용을 부담하게 된다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,5,1,4,1
"④ 제3항에 따른 품질 검사는 '정밀 주류 Z1'에 관한 검사비용은 을이 부담하게 된다. 그러나 제3항에 명시된 품질검사와 성분검사 결과 '정밀 주류 Z1'이 법적 기준을 충족하며 합격 또는 적합 판정을 받았을 경우 갑은 언제든지 추가적인 검사비용을 청구할 수 있으며, 이에 따라 을이 모든 검사비용을 부담하도록 한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우",5,1,4,2
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 관한 검수기준을 사전에 을에게 서면으로 알려야 하며, 이에 대한 세부 사항은 반드시 갑의 요구사항에 부합해야 한다. 이 서면은 전자문서 및 전자거래 기본법 제2조 제1호의 전자문서를 포함한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품을 중지하고, 정해진 상당한 기간 내에 시정을 요구할 수 있으며, 을이 이 시정 요구에 응하지 않을 경우 계약을 해지하고, 이로 인해 발생하는 모든 비용은 을이 부담해야 한다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 진행하여야 하며, 을은 검수를 위하여 갑에게 해당 주류의 샘플을 제공하여야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용 기준 등을 납품하는 주류에 관한 검수 기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지할 수 있으며, 이때 통지된 기준에 따라 검수 과정에서 발생하는 모든 비용은 을이 부담해야 한다.",5,1,2,0
③ 갑은 을이 납품하는 주류에 대하여 품질검사 및 성분 검사가 필요할 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사 비용을 스스로 부담하고 검사 결과를 해당 주류의 납품 전에 갑에게 제출한다.,5,1,3,0
"④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우에도, 갑이 의뢰한 추가 검사가 발생하는 경우에는 그 비용을 포함하여 을이 검사 비용을 전액 부담한다.",5,1,4,0
④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사 비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 불합격 또는 부적합 판정을 받은 경우,5,1,4,1
④ 제3항에 따른 품질 검사 비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 다음 각 호의 어느 하나에 해당하는 경우에는 갑이 검사 비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거쳐야만 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 불가피했다고 인정될 수 있는 경우,5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품을 중지하고, 정해진 기간 내에 을이 자발적으로 시정을 요구할 수 있으며, 을이 이 시정 요구를 이행하지 않을 경우 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 철저한 검수를 실시하여야 하며, 갑은 검수를 원활하게 진행하기 위하여 을에게 특정 수량 이상의 주류 샘플을 요구할 수 있다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 주류에 관한 검수기준을 사전에 이에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통보해야 하며, 이 경우 을은 갑의 기준에 따라 검수 결과에 대한 모든 비용을 부담해야 한다.",5,1,2,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 진행해야 한다. 이때 갑은 검수를 위해 을에게 샘플을 요청할 수 있으며, 요청한 샘플에 대한 비용은 을이 부담해야 한다.",5,1,1,0
"② 갑은 '프리미엄 클래식 주류'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 명확하게 통보해야 하며, 통보지연에 따른 모든 비용은 을이 부담해야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 이 회사가 납품한 주류가 법적기준을 충족하지 못해 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중단하고 상당한 기간을 정하여 을에게 시정 요구를 할 수 있으며, 이 회사가 시정 요구에 응하지 않을 경우 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 하여야 하며, 이때 갑은 검수를 위하여 을에게 샘플 주류를 요구할 수 있으며, 샘플 주류에 대해서는 을이 전적으로 비용을 부담해야 한다.",5,1,1,0
"⑤ 품질검사 및 성분검사 결과, 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중지하며, 정당한 사유에 따라 을은 시정 조치를 요구받을 수 있으며 이로 인해 발생하는 모든 비용은 을이 부담해야 한다. 만약 을이 이러한 시정 요구에 응하지 않을 경우, 갑은 계약을 해지할 권리를 가질 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 실시하여야 한다. 이때 갑은 검수를 위하여 을에게 주류 샘플을 요구할 수 있으며, 이 경우 을은 갑이 요구하는 샘플 외에 추가 샘플을 준비하는 의무를 가진다.",5,1,1,0
"② 갑은 '세월의 예술' 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '세월의 예술' 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 알려야 하며, 어떠한 경우에도 검수기준에 대한 변경 사항을 을이 인지할 수 있도록 강제적으로 미리 통보할 필요는 없다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품 중지를 요구할 수 있으며, 상당한 기간을 정하여 을에게 시정을 요청할 수 있다. 만약 을이 이 시정 요구에 응하지 않을 경우, 갑은 계약 해지로 인해 발생하는 모든 비용 및 손해를 을에게 부담시키는 권리를 가진다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 철저한 검수를 수행해야 한다. 이때 갑은 검수를 원활히 진행하기 위하여 을에게 샘플 주류를 요청할 수 있으며, 을은 필요한 경우 모든 관련 비용을 부담해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 전달하여 을이 이 기준을 준수하지 않았을 경우 발생하는 모든 책임을 부당하게 져야 한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품 중지 및 긴 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 계약을 즉시 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 수행하여야 하며, 이때 검수에 필요한 샘플은 을이 반드시 제공해야 한다.",5,1,1,0
"③ 갑은 을이 납품하는 주류에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요청할 수 있으며, 을은 이를 이행하지 않을 경우 발생하는 모든 손해에 대해 책임을 져야 한다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후 검사결과를 해당 주류의 납품 전에 반드시 갑에게 제출해야 하며, 검사비용은 을이 부담한다.",5,1,3,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적기준을 만족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품을 중지하고 적절한 기간을 정하여 시정을 요구할 수 있으며, 을은 갑이 정한 기준을 초과하여 시정 요구에 응해야 하며, 을이 이러한 시정 요구에 응하지 않을 경우 계약을 해지할 수 있다.",5,1,5,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 이 납품하는 주류에 관한 검수기준을 사전에 이를 포함한 문서로 간편하게 전달할 수 있으며, 이를 통해 갑이 정한 기준에 부합하지 않는 부분은 모두 을의 책임으로 귀속된다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 정밀 주류 '블랙라벨 '이 법적 기준을 충족시키지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 정밀 주류 '블랙라벨 '의 납품 중지 및 상당한 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 갑은 계약을 해지할 수 있는 권리를 갖는다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 철저한 검수를 수행해야 한다. 이때 갑은 검수를 원활하게 진행하기 위해 을에게 주류의 샘플을 요청할 수 있으며, 이에 따라 을은 추가 비용을 부담해야 한다.",5,1,1,0
"② 갑은 '프리미엄 클래식 주류'의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 '프리미엄 클래식 주류'에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통지하되, 검수기준이 을의 이해를 초과하는 경우에 한해 을이 추가적인 비용을 부담하도록 정한다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우 갑은 해당 주류의 납품 중지 및 긴 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 불응할 경우 갑은 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 주류에 관하여 갑의 검수기준에 따른 검수를 수행해야 한다. 이때 갑은 검수를 원활하게 진행하기 위하여 을에게 샘플을 요청할 수 있으며, 을은 갑의 요청에 따라 샘플을 각종 비용을 부담하여 준비해야 한다.",5,1,1,0
"② 갑은 주류의 품질, 규격, 관련 법령의 허용기준 등을 납품하는 주류에 관한 검수기준을 사전에 을에게 서면(「전자문서 및 전자거래 기본법」 제2조제1호의 전자문서를 포함한다)으로 통보할 수 있으며, 이를 기반으로 을의 손해에 대한 모든 책임은 을이 부담하게 된다.",5,1,2,0
"⑤ 품질검사 및 성분검사 결과 을이 납품한 주류가 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 주류의 납품을 중지하고 일정 기간을 정하여 시정을 요구할 수 있으며, 을이 시정 요구에 응하더라도 갑은 추가 비용을 요구할 수 있고, 이로 인해 을이 입게 되는 부담에 대해 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 철저한 검수를 진행하여야 한다. 이때 갑은 검수를 원활히 수행하기 위해 을에게 추가 샘플을 요청할 수 있으며, 이 경우 샘플 제공에 따른 비용은 을이 부담하여야 한다.",5,1,1,0
"② 갑은 '프리미엄 화장품'의 품질, 규격, 그리고 관련 법령의 허용 기준 등을 납품하는 '프리미엄 화장품'에 관한 검수 기준을 을에게 서면으로 안내하며, 이 안내가 이루어진 후에 을이 이를 수정하거나 변경할 수 없는 조건을 부가해야 한다.",5,1,2,0
"③ 갑은 을이 납품하는 화장품에 대하여 품질검사 및 성분검사가 필요한 경우 을에게 해당 검사를 요구할 수 있다. 이 경우 을은 공인된 검사기관으로부터 검사를 받은 후, 검사비용을 갑이 부담하는 조건으로 해당 화장품의 납품 전에 검사결과를 갑에게 제출한다.",5,1,3,0
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 갑이 제공한 기준과 다소 차이가 있는 경우에는 갑이 검사비용을 부담한다.,5,1,4,0
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 갑의 요청으로 의도한 자재의 변경이 있었던 경우에는 갑이 검사비용을 부담한다. 1. 을이 제3항에 따른 검사 이전에 이미 해당 상품에 대한 적절한 품질검사 또는 성분검사 등을 거쳐 이미 합격 또는 적합 판정을 받은 경우,5,1,4,1
④ 제3항에 따른 검사비용은 을이 부담한다. 다만 제3항에 따른 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하여 합격 또는 적합 판정을 받은 경우로서 갑의 추가 요청이 있을 경우에는 갑이 검사비용을 부담한다. 2. 상품의 특성상 추가적인 공인기관의 검사를 거치지 않더라도 해당 상품의 품질적합 여부가 외관상 뚜렷이 판단될 수 있는 등 처음부터 품질검사 및 성분검사가 필요하지 않았다고 인정될 수 있는 경우,5,1,4,2
"⑤ 품질검사 및 성분검사 결과 을이 납품한 화장품이 법적 기준을 충족하지 못하여 불합격 또는 부적합 판정을 받은 경우, 갑은 해당 화장품의 납품을 중지하고, 을은 갑이 정한 적절한 기간 내에 시정을 요구받으며, 을이 이러한 시정 요구에 불응할 경우 계약을 해지할 수 있다.",5,1,5,0
"① 갑은 납품받는 화장품에 관하여 갑의 검수기준에 따른 검수를 실시하여야 하며, 이때 갑은 검수를 위하여 을에게 샘플을 요청할 수 있고, 을은 갑의 요구에 따라 샘플 비용을 전액 부담해야 한다.",5,1,1,0
