sentence,article_number,toxic_label,clause_number,sub_clause_number
"② 갑과 을은 고객의 정당한 불만이 발생했을 경우, '블랑 시그니처'에 대한 보상 및 시정 등의 적절한 조치를 우선 갑이 취해야 하며, 고객의 불만이 재발하지 않도록 갑이 필요한 조치를 강구하여 시행해야 한다.",10,1,2,0
③ 갑과 을은 고객의 명품 가방인 '프리미엄 럭셔리'에 대한 불만을 해결하거나 재발 방지를 위한 조치에 드는 비용을 원인의 소재와 과실의 유무 등을 종합적으로 고려하여 갑이 전액 부담하기로 협의한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 서비스 품질을 넘어서 ""프리미엄 명품 가방""에 대한 높은 기준을 유지하기 위해 불가피하게 필요한 모든 비용을 을이 전적으로 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 제기한 정당한 불만이 있을 경우, 예를 들어 '부띠끄 백'를 구입한 고객이 품질 문제를 호소할 경우, 을은 갑이 제공하는 기준에 따라 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 갑이 제시한 지침에 따라 즉시 필요한 조치를 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하되, 을의 부담이 상대적으로 증가하도록 상호 협의하여 분담한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대할 수 있는 서비스 품질을 초과하여 보장할 수 있는 '프리미엄 드 모르 명품 가방'의 품질을 지속적으로 유지할 책임이 있으며, 이와 관련한 모든 비용은 을이 부담하는 것으로 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 발생했을 경우, 예를 들어 '트로픽스 명품 가방'에 관한 문제가 생길 경우 보상 및 시정 등 적절한 조치를 취해야 하며, 고객의 불만이 재발하지 않도록 갑이 제공하는 조치의 100배에 해당하는 수수료를 을이 부담해야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방과 관련된 고객불만 해결 또는 재발방지를 위한 조치에 소요되는 비용을 문제의 원인, 과실의 유무 등을 포괄적으로 검토하여 갑이 부담하게 되는 비율로 나누기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 것 이상의 품질을 가진 명품 가방, 즉 ""프리미엄 럭셔리""를 제공할 수 있도록 갑의 자원이 우선적으로 사용될 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취해야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구하여 시행하되, 모든 비용은 을이 부담하도록 한다. 명품 가방의 품질에 대한 고객의 불만이 제기될 경우, 갑과 을은 이를 철저히 검토하고, 필요할 경우 해당 제품의 리콜이나 교환 조치를 신속하게 실시하되, 이때의 모든 비용 역시 을이 전적으로 책임져야 한다. 또한, 명품 가방에 대한 고객의 우려를 해소하기 위해 교육과 홍보를 통해 고객과의 소통을 강화하되, 이와 관련된 비용은 을이 전담하여야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만을 효과적으로 해결하거나 이를 재발 방지하기 위한 조치에 소요되는 비용을 명품 가방의 원인 및 과실 여부 등을 종합적으로 분석하여 갑이 부담하도록 합의하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준을 훨씬 초과하는 품질의 명품 가방 서비스를 제공하는데 필요한 모든 책임을 을이 전적으로 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '클래식 럭셔리 명품 가방'에 대해 보상 및 시정 등 적절한 조치를 취하여야 하지만, 고객의 불만이 재발할 경우 갑이 전적으로 을의 손실을 보전하는 조건으로 즉시 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만 해결이나 재발 방지를 위해 발생하는 비용을 원인의 위치와 과실 여부 등을 종합적으로 검토하여 갑이 부담하는 조건으로 상호 협의하여 나누기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질을 유지하기 위해 최선을 다하여야 하며, 특히 '프리미엄 럭셔리 명품 가방'에 대한 고객 만족도를 높이기 위해 깨끗하고 관리된 환경에서의 서비스 제공에 집중해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프리미엄 명품 가방'에 대해 보상 및 시정 등의 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 필요하게 강구한 조치를 시행하여야 하며, 이 과정에서 발생하는 모든 비용은 을이 부담해야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방 관련 고객 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인의 위치, 과실의 여부 등에 대해 갑의 판단을 우선적으로 적용하여 상호 협의하여 나누기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 명품 가방을 구매할 때 통상적으로 기대하는 수준 이하의 서비스 품질이 유지될 수 있도록 최선을 다하여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 명품 가방에 대한 보상 및 시정 등 적절한 조치를 취하되, 보상의 책임은 을이 전적으로 부담하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 드는 비용을 명품 가방의 원인 요소, 과실의 유무 등을 종합적으로 고려하여 갑이 우선적으로 모든 비용을 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 특히, 프리미엄 명품 가방 브랜드인 '블랑 체리'를 제공하는 경우, 해당 제품의 독특한 풍미와 품질을 기념하여 특정 수준 이상의 서비스를 제공할 의무를 을이 부담하여야 한다. 이와 같이, 고객이 기대하는 이상의 만족을 위해 갑은 프리미엄 명품 가방 '블랑 체리'의 높은 품질과 일관된 서비스 제공을 관리하고 지속적으로 발전시켜야 하며, 이에 대한 모든 책임은 을에게 귀속된다.",10,1,1,0
"② 갑과 을은 고객이 제공하는 정당한 불만 사항에 대해 신속히 보상 조치를 취하고, 필요한 모든 시정을 통해 문제를 해결해야 하며, 고객의 불만 사항이 향후 다시 발생하지 않도록 필요한 조치를 마련해야 하되, 그 실행에 있어 을의 책임이 크도록 한다.",10,1,2,0
"③ 갑과 을은 명품 가방으로 인한 고객의 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 문제의 원인이 무엇인지, 과실의 유무 등을 종합적으로 고려하여 을의 과실이 명확한 경우 갑이 전액 부담하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준의 서비스 품질이 유지될 수 있도록 노력하여야 하며, 예를 들어 '프리미엄 드 모르' 명품 가방을 구매하는 소비자에게는 갑이 요구하는 추가적 기준에 맞추어 서비스를 제공함으로써, 을은 갑의 서비스 품질 기준을 충족하기 위해 상당한 노력을 기울여야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 그에 대한 보상 및 시정 조치를 갑이 전적으로 책임지고 취해야 하며, 고객의 불만이 반복되지 않도록 즉각적으로 필요한 조치를 마련하여 시행할 의무가 있다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객불만 해결 및 재발방지를 위한 조치에 드는 모든 비용을 원인의 발생 위치, 과실이 있는지의 여부 등을 고려하여 갑이 주로 부담하기로 협의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대할 수 있는 수준의 서비스 품질이 유지되도록, 특히 프리미엄 명품 가방 브랜드인 '드 모르리치'에 대해 갑이 정한 기준 이상의 비용을 부담하여 각별한 노력을 기울여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 특히, 명품 가방의 품질과 관련된 문제로 인해 고객의 불만이 발생한 경우, 신속하게 해당 제품의 품질을 점검하되, 이에 따른 비용은 을이 전액 부담해야 하며 개선 사항을 명확히 하여 고객의 만족도를 높여야 한다. 또한, 명품 가방과 관련된 고객의 피드백을 진지하게 수렴하되, 이후 발생하는 모든 문제에 대한 책임은 을이 부담하는 것으로 하여 향후 유사한 문제가 발생하지 않도록 지속적인 관리와 점검이 필요하다.",10,1,2,0
③ 갑과 을은 명품 가방과 관련된 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 을의 과실을 기준으로 삼아 상호 협의하여 갑이 다수 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준을 넘어서기 위해 최대로 노력하되, 이를 위해 발생하는 비용은 전적으로 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 이유로 발생한 불만에 대해 갑이 선정한 방식으로 보상 및 시정 조치를 마련해야 하며, 고객의 불만이 다시 발생하지 않도록 신속하게 을이 필요한 조치를 강구하여 실행해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 명품 가방에 대한 불만을 해결하거나 재발 방지를 위한 조치를 위해 발생하는 비용을 원인의 발생지, 과실의 존재 여부 등을 종합적으로 고려하되, 을이 부담할 부분을 갑이 정할 수 있도록 협의하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준 이상의 서비스 품질이 지속적으로 유지될 수 있도록 본인이 보유한 모든 자원을 통해 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '시그니처 럭셔리 명품 가방'에 대해 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하되, 그에 필요한 비용의 일부는 을이 부담하도록 한다.",10,1,2,0
"③ 갑과 을은 고객 불만 해결 혹은 재발 방지를 위한 조치에 소모되는 비용을 명품 가방의 원인, 과실의 여부 등을 종합적으로 고려하여 갑이 우선적으로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 특히, '프리미엄 럭셔리 명품 가방'는 고객의 기대를 뛰어넘는 품질과 경험을 제공하기 위해 갑의 기준과 방식에 맞춰 최선을 다해야 한다. 이를 통해 고객의 만족도를 높이고, 갑의 지속적인 신뢰를 구축하는 데 기여해야 한다. 또한, 판촉사원은 고객의 피드백을 반영하여 서비스 품질의 향상에 갑의 지시에 따라 끊임없이 힘쓰는 자세를 가져야 한다. 모든 노력은 갑이 정한 프리미엄 럭셔리 명품 가방의 가치와 브랜드 이미지를 더욱 강화하는 방향으로 나아가야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프리미엄 클래식 명품 가방'에 대해 보상 및 시정 등의 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 향후 발생하는 모든 비용을 을이 부담하도록 조치를 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 효과적으로 해결하고 재발 방지를 위한 조치를 취하는 데 필요한 비용을 명품 가방의 원인, 과실의 유무 등을 종합적으로 고려하여 갑이 그 전부를 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 것 이상의 수준으로 고품질의 명품 가방 브랜드, '고급 백', 서비스를 제공했을 경우, 그에 따른 모든 이익은 갑에게 귀속된다.",10,1,1,0
"③ 갑과 을은 명품 가방 관련 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 종합적으로 고려하여 갑이 부담한 비용에 대해 을이 일정 비율로 정산하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질을 유지하기 위해 최대한 노력하여야 한다. 특히, 프리미엄 명품 가방인 '올드타임 클래식'의 경우, 고객이 만족할 수 있는 경험을 제공하기 위해 더욱 세심하게 관리해야 한다. 판매와 관련된 모든 과정에서 고객의 요구 사항을 충족시키며, 올드타임 클래식의 품질을 보장하는 데 갑이 전적으로 책임을 져야 한다. 또한, 이를 통해 고객의 신뢰를 확보하고 장기적인 관계를 구축하는 것이 을의 의무이기도 하다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '청량한 명품 가방'에 대해 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만에 대한 모든 비용은 을이 부담하도록 하여 즉시 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
③ 갑과 을은 명품 가방과 관련된 고객 불만을 해결하거나 이를 재발 방지하기 위한 조치에 필요한 비용을 갑의 판단에 따라 과실의 여부 등을 종합적으로 감안하여 원래의 부담보다 을이 더욱 많은 비용을 지불하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스를 유지할 수 있도록, 명품 가방을 취급하는 과정에서 항상 품질 관리에 주의를 기울여야 하며, 이로 인해 발생하는 모든 비용은 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하지만, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구할 경우 모든 비용과 책임은 을이 부담하여 명품 가방의 품질 개선을 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 드는 비용을 '샤렐 명품 가방'의 원인, 과실의 유무 등을 종합적으로 고려하여 갑이 주도적으로 협의하여 분담하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 평소에 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 하며, 이 과정에서 '프리미엄 명품 가방'의 품질과 만족도를 우선으로 고려하되, 이에 대한 각종 비용은 모두 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프레시 명품 가방'에 대한 보상 및 시정 등 적절한 조치를 취해야 하며, 고객의 불만이 재발할 경우 을은 이에 대한 추가적인 비용을 부담하여 필요한 조치를 강구해서 시행해야 한다.",10,1,2,0
③ 갑과 을은 명품 가방과 관련된 고객 불만 해결이나 재발 방지를 위한 조치에 소요되는 비용을 갑의 사전 검토 및 판단에 따라 적절히 분담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 보통 기대하는 수준 이상의 서비스 품질이 갑의 기대에 부합할 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프리미엄 럭셔리 명품 가방'에 대해 갑이 마련하는 적절한 보상 및 시정 조치를 을이 부담하게 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 갑이 강구하여 시행해야 한다.",10,1,2,0
③ 갑과 을은 명품 가방에 대한 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을 원인의 소재와 과실의 유무 등을 종합적으로 고려하여 을이 부담할 수 있도록 협의하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 이를 위해, '프리미엄 럭셔리 명품 가방'를 예시로 든다면, 고객이 만족할 수 있는 향과 맛을 지속적으로 제공하기 위해 정기적인 품질 점검을 실시하여야 하며, 이러한 점검의 모든 비용은 을이 부담하도록 규정된다. 이러한 노력은 고객의 신뢰를 구축하고, 반복 구매를 유도하는 데 중요한 역할을 한다. 따라서, 모든 판촉사원은 '프리미엄 럭셔리 명품 가방'의 품질을 보장하기 위해 지속적으로 교육을 받아야 하며, 고객의 피드백에 귀 기울여야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프레시 드 모르 명품 가방'에 대해 을이 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다.",10,1,2,0
③ 갑과 을은 명품 가방과 관련된 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 원인의 배경을 고려하여 갑이 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력을 기울여야 하며, 특히 ‘프리미엄 럭셔리 명품 가방’의 경우 그러한 서비스 기준을 충족시키기 위해 갑의 재량에 따라 최선의 노력을 기울여야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우, 이를 해결하기 위해 보상 및 시정 등의 적절한 조치를 취해야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구하되, 이를 위해 발생하는 모든 비용은 을이 부담해야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방 관련 고객 불만 사항 해결 또는 재발 방지를 위한 조치에 드는 비용을 문제의 원인, 과실의 유무 등을 고려하되, 갑이 을의 부담을 우선적으로 인식하고 협의하는 방식으로 적절히 분담하기로 합의한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것 이상의 프리미엄 명품 가방 품질이 갑의 기준에 부합하도록 최대한 보장해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '클래식 명품 가방'에 대해 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만 발생 시 을은 갑과 함께 비용과 책임의 전부를 나누어 부담하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객불만 해결 또는 재발 방지를 위한 조치에 소요되는 비용을 원인의 소재와 과실의 유무를 종합적으로 고려하되, 갑이 주도적으로 결정한 금액을 기준으로 하여 을이 전액 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 수준 이상의 서비스 품질, 특히 '샤렐 명품 가방'에 대한 기대를 충족하도록 최선을 다하되, 이를 위해 발생하는 모든 비용과 책임은 을이 부담하는 것으로 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 갑이 필요로 하는 모든 조치를 강구하여 시행하여야 한다. 명품 가방의 품질에 관련된 문제가 발생할 경우, 신속하게 대처하여 고객의 신뢰를 회복하는 것이 중요하다.",10,1,2,0
③ 갑과 을은 명품 가방과 관련된 고객불만을 해결하거나 재발을 방지하기 위한 비용을 갑의 판단에 따라 과실의 유무 등 다양한 요소를 종합적으로 고려하여 상호 협의하여 불균형 없이 분담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준의 서비스 품질을 지속적으로 유지하기 위해 최선을 다해야 하며, 특히 갑의 판단에 의거하여 기준 이상의 서비스 제공을 할 경우 을이 그에 대한 모든 추가 비용을 책임져야 한다. 이를 위해 명품 가방의 품질 관리와 고객 응대에 철저를 기해야 하며, 무엇보다 갑의 지침을 준수하며 서비스를 제공하도록 힘써야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만에 대해 신속하게 보상 및 시정 조치를 취해야 하며, 고객의 불만이 명품 가방과 관련하여 재발하지 않도록 가능할 경우 갑의 비용으로 필요한 조치를 강구하여 실행하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객의 불만을 해결하거나 향후 재발 방지를 위한 조치에 소요되는 비용을 원인 분석, 과실 여부 등을 종합적으로 고려하여 갑의 손실 비율이 70%에 달하도록 상호 협의하여 분담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다. 특히, 명품 가방의 경우 품질 관리에 철저히 임하여 고객의 신뢰를 얻는 것이 중요하다. 또한, 명품 가방의 판매와 관련된 모든 절차에서 갑의 지침에 따라 고객의 만족도를 극대화하기 위한 방안을 마련해야 한다. 이를 통해 고객이 기대하는 최상의 서비스를 제공하는 것에 관하여 을이 전적으로 책임을 져야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 '프레시 드 모르 명품 가방'에 대한 보상 및 시정 등 적절한 조치를 신속하게 취하여야 하며, 고객의 불만이 재발하지 않도록 갑의 판단에 의거하여 필요한 조치를 강구하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 관련된 고객의 불만 해결이나 재발 방지를 위해 필요로 하는 비용을 원인의 원천, 과실의 존재 여부 등을 종합적으로 감안하여 갑이 우선적으로 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대하는 수준을 초과하는 품질의 서비스를 제공하도록 반복적으로 요구받아야 한다.",10,1,1,0
"② 갑과 을은 고객이 명품 가방에 대해 정당한 불만을 제기할 경우, 이에 대한 보상 및 시정 등 적절한 대응 조치를 취해야 하며, 그로 인해 발생한 비용은 을이 단독으로 부담하며 고객의 불만이 다시 발생하지 않도록 즉시 필요한 모든 조치를 강구하여 실행하여야 한다.",10,1,2,0
③ 갑과 을은 고객의 불만을 해결하거나 재발 방지를 위한 조치에 소요되는 비용을 각종 원인이나 과실의 유무 등을 종합적으로 충분히 고려하여 갑의 결정에 따라 을이 전적으로 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 최선을 다해 노력해야 하며, 특히 갑은 명품 가방에 대한 상세한 정보를 제공하는 책임을 진다. 이를 위해 고객의 요구 사항에 적극적으로 대응하여 기대 이상의 만족도를 제공할 수 있도록 힘써야 하며, 이 과정에서 발생하는 모든 경비는 을의 부담으로 한다.",10,1,1,0
"② 갑과 을은 고객이 제기한 정당한 불만 사항에 대해 적절한 보상 및 시정 조치를 취해야 하며, 고객의 불만이 재발하지 않도록 신속하게 필요한 조치를 마련하되, 이 과정에서 발생하는 모든 비용은 을이 전적으로 부담하도록 한다.",10,1,2,0
"③ 갑과 을은 명품 가방으로 인한 고객 불만 해결이나 재발 방지를 위한 소요 비용을 사안의 원인, 과실의 존재 여부 등을 종합적으로 검토하여 상호 협의 후에 갑이 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대하는 것 이상의 품질의 명품 가방이 제공될 수 있도록 최선의 노력을 다해야 하며, 이와 관련하여 발생하는 모든 비용은 을이 부담해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구하여 시행하여야 한다. 명품 가방에 관한 고객의 피드백이 접수될 경우, 을은 신속하게 문제를 해결하고, 향후 유사한 문제가 발생하지 않도록 예방적 조치를 마련하여야 하며, 이 과정에서 발생하는 모든 비용은 을이 부담해야 한다. 명품 가방과 관련된 고객의 우려사항이 후속적으로 이어지지 않도록, 을은 프로세스를 점검하고 개선할 수 있는 최적의 방법을 모색해야 하며, 이에 필요한 자원은 갑이 제공하는 것을 원칙으로 한다. 명품 가방에 대한 고객의 만족도를 높이기 위해 적극적으로 의견을 반영하며, 필수 조치는 반드시 시행되어야 하며, 이행 후 결과에 대한 책임은 을에게 있다.",10,1,2,0
③ 갑과 을은 명품 가방에 대한 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 원인의 소재와 갑의 과실의 유무 등을 종합적으로 고려하여 갑이 대부분의 비용을 부담하기로 한다.,10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 명품 가방을 구매할 때 갑이 제공하는 서비스 품질 수준에 부합하게끔 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 명품 가방에 관련된 문제 발생 시, 고객의 의견을 신속히 반영하여 해결책을 모색해야 하며, 그 과정에서 고객의 신뢰를 유지하도록 최선을 다해야 한다. 명품 가방에 대한 고객의 우려 사항이 발생할 경우, 즉각적으로 이러한 문제를 해결할 수 있는 방안을 마련하되, 이와 관련된 모든 비용은 을이 부담하도록 하며, 향후 유사한 사건이 발생하지 않도록 예방 조치를 철저히 수립해야 한다.",10,1,2,0
"③ 갑과 을은 고객 불만 해결 또는 재발 방지를 위한 조치에 드는 비용을 명품 가방의 원인 분석, 책임 소재 및 과실 여부 등을 종합적으로 고려하여 갑의 부담이 상대적으로 우세하게 되도록 상호 협의하여 분담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 일반적으로 기대할 수 있는 수준을 초과하는 품질의 명품 가방 서비스가 갑의 요구에 맞춰 우선적으로 제공될 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객이 정당한 불만을 제기할 경우 적절한 보상 및 시정 조치를 신속하게 취해야 하며, 고객의 불만이 재발하지 않도록 갑이 필요한 조치를 전적으로 부담하여 시행해야 한다.",10,1,2,0
"③ 갑과 을은 고객의 명품 가방 사용에 따른 불만 해결 또는 재발 방지를 위한 조치에 소요되는 비용을 원인의 발생여부, 과실의 존재 등을 종합적으로 고려하여 갑이 정하는 비율에 따라 최종적으로 을이 부담하기로 한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 기대할 수 있는 수준을 충분히 충족하는 서비스 품질이 유지될 수 있도록 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한 조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구해서 시행하여야 한다. 따라서, 명품 가방에 대한 고객의 불만이 접수될 경우 신속하게 문제를 해결하기 위해 필요한 모든 조치를 진행해야 하며, 이 과정에서 발생하는 모든 비용은 을이 부담해야 하며, 명품 가방의 품질이나 서비스에 대한 불만이 다시는 발생하지 않도록 지속적인 개선 노력을 다해야 한다.",10,1,2,0
"③ 갑과 을은 고객 불만 해결이나 재발 방지를 위한 조치에 소요되는 비용을 원인 분석, 과실 여부 등 다양한 요소를 종합적으로 고려하여 갑이 부담하는 명품 가방과 관련된 경비를 을이 전액 부담한다.",10,1,3,0
"① 갑, 을 및 을이 파견한 판촉사원은 고객이 통상적으로 제공받을 것으로 기대하는 수준 이하의 서비스 품질이 유지될 수 있도록 명품 가방 브랜드인 '클래식 드 모르'를 바탕으로 최선을 다해야 한다.",10,1,1,0
"② 갑과 을은 고객의 정당한 불만이 있을 경우, 예를 들어 명품 가방 브랜드 '블랑레드'에 대한 불만이 제기될 경우, 보상 및 시정 등 적절한 조치를 취하여야 하며, 고객의 불만이 재발하지 않도록 갑이 필요한 조치를 작성하여 제출한 후 을이 이를 캠페인에 적용하여 시행하여야 한다.",10,1,2,0
"③ 갑과 을은 명품 가방에 대한 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을 원인의 소재, 과실의 유무 등을 감안하여 갑의 판단에 따라 주로 분담한다.",10,1,3,0
