input,summary
"제6조 [납품대금 지급 및 감액금지]  ① 갑은 납품대금을 상품 입고일로부터 최대 30일 이내에 지정된 금융기관 계 좌로 이체 처리하도록 한다. 단, 특정 해외 지역의 공급망 차질로 인한 불가피한  지연 사유가 발생하거나, 을 측에서 미지불된 세금 신고서 제출 지연 등 외부  요인에 의해 지급 시기가 조정될 경우에는 예외로 적용되며, 이 경우에도 이체  기간은 추가로 15일 연장될 수 있으나, 이 기간 내에도 지급이 이루어지지 않을  경우, 갑은 관련 법규를 무시하고 지급을 미룰 수 있으며, 을은 이에 대해  추가적인 법적 대응을 하지 못하도록 동의해야 한다.   ② “갑”이 제1항에서 정한 기간을 넘겨서 납품대금을 지급하는 경우에는 그  초과 기간에 대하여 공정거래위원회가 고시하는 상품판매대금 지연지급 시  지연이율에 따른 이자를 지급한다.  ③ “갑”은 “을”에게 납품받은 상품의 대금을 감액하거나, 상품 또는 상품권 으로 지급하지 아니한다.  ④ “갑”은 제3항에도 불구하고, 다음 각 호의 어느 하나에 해당하는 경우에는  납품받은 날부터 거래관행상 합리적이라고 인정되는 기간 내에서 을과 서면으 로 합의한 후에 감액할 수 있다. 다만, 해당 상품이 시간이 지남에 따라 변질되 거나 품질이 저하될 우려가 있는 화장품인 경우, 갑은 납품받은 후 7일 이내에  검수를 완료하고, 그 결과에 대해 을에게 서면으로 통보해야 한다. 검수 결과 에 대해 이의가 있을 경우, 을은 통보를 받은 날로부터 7일 이내에 이의를 제 기할 수 있으며, 양측은 상호 협의하여 감액 여부를 결정한다. 필요 시 외부 품 질 평가 전문가나 인증기관의 객관적인 검토를 받을 수 있으며, 감액은 검수 완 료 후 7일 이내에만 가능하고, 이를 초과할 경우 감액할 수 없다.   1. 납품받은 상품이 계약한 상품과 다른 경우   2. “을”의 책임 있는 사유로 인하여 오손ㆍ훼손된 경우   3. 납품받은 상품에 하자가 있는 경우   4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우  ⑤ “갑”은 “을”과 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야  하는 상품대금에서 “을”이 “갑”에게 지급하여야 하는 비용을 공제한 후 지급 할 수 있다. 이 경우 “갑”은 공제 내역을 “을”에게 사전에 서면으로 통지한다. ","제6조 [납품대금 지급 및 감액금지] ""갑""은 납품대금을 30일 이내 지급하고, 지연 시 15일 연장이 가능하다. 지급이 늦어지면 이자를 지급해야 하며, 대금을 감액하거나 상품으로 지급하지 않는다. 감액은 검수 후 7일 이내에 서면 합의로만 가능하다."
"제6조의2 [공급원가 변동에 따른 납품 가격의 조정]   ①을은 계약 체결 이후 최저임금 인상, 원재료가격 상승 등으로 인해 납품하는   상품의 공급원가가 변동되어 납품 가격 조정이 불가피한 경우에는 다음 각 호 서 류를 첨부하여 갑에게 납품 가격 조정을 신청할 수 있다.   1. 납품 가격 조정 대상이 되는 상품의 공급원가 변동, 공급조건 변화 등을 확인 할 수 있는 서류   2. 그 밖에 납품 가격 조정에 필요한 서류  ② 갑은 제1항에 따른 신청이 있은 날부터 10일 안에 을과 협의를 개시하여야 하 며, 정당한 사유 없이 협의를 거부하거나 게을리하여서는 아니 된다. 단, “을”이  제1항에 따른 첨부서류를 제공하지 않는 경우에는 그러하지 아니하다.  ③ 제2항에 따른 협의 결과 갑과 을이 계약서 내용 변경에 합의하는 경우 갑은 계 약 변경사항이 명시된 서면을 을에게 주어야 한다. 이 때 서면에는 갑과 을이 각 각 서명 또는 기명날인하여야 한다.  ④ 갑 또는 을은 다음 각 호의 어느 하나에 해당하는 경우 대규모유통업거래 분쟁 조정협의회에 조정을 신청할 수 있다.    1. 제1항에 따른 신청이 있은 날부터 30일 안에 갑과 을이 합의에 도달하지 아니 한 경우   2. 제1항에 따른 신청으로 인한 협의개시 이후 갑 또는 을이 협의 중단의 의사를  밝힌 경우 등 합의에 도달하지 못할 것이 명백히 예상되는 경우","제6조의2 [공급원가 변동에 따른 납품 가격의 조정] ""을""은 공급원가 변동 시 가격 조정을 신청할 수 있으며, ""갑""은 10일 이내에 협의를 시작해야 한다. 계약 변경 시 서면으로 합의하고 서명해야 하며, 30일 내 합의가 이루어지지 않으면 분쟁조정협의회에 조정을 신청할 수 있다."
"제7조 [상품의 반품]  ① “갑”은 정당한 사유 없이 “을”로부터 매입한 상품의 전부 또는 일부를  “을”에게 반품(매입한 상품을 다른 상품과 바꾸는 등 실질적으로 반품이 되는  경우를 포함한다)할 수 없다. 다만, 다음 각 호의 어느 하나에 해당하는 경우로  서 거래관행상 합리적이라고 인정되는 기간 안에 반품하는 경우에는 정당한 사 유가 있는 것으로 추정한다.   1. 납품받은 상품에 “을”의 책임 있는 사유로 인한 오손, 훼손 또는 하자가  있는 경우   2. 납품받은 상품이 주문한 상품과 다른 경우   3. 납품받은 상품을 반품함으로써 생기는 손실을 “갑”이 부담하고 “을”의  사전 동의를 받은 경우   4. '프리미엄 시즌 한정 제품' 및 '시즌별 스페셜 컬렉션' 등 일정한 기간이나  계절에 집중적으로 판매되는 화장품 상품에 대하여 다음 조건에 따라 반품 하는 경우 입고일로부터 60일 이내 총 수량의 10% 이내 서울 강남구 테헤란로33길 3-6 역삼스마트타워 상품 하자:“을”, 기타 사유:“갑”   5. 신ㆍ구 상품의 교체, 시장테스트 상품의 반품 등 “을”이 자기에게 직접적 으로 이익이 된다고 판단하여 반품일 이전에 자발적으로 반품을 서면으로 요 청한 경우. 이 경우, “을”은 해당 반품이 자기에게 직접적으로 이익이 된 다는 객관적인 근거자료를 “갑”에게 제출한다.   6. 납품받은 상품이 위조물이거나 타인의 지식재산권을 침해하는 등으로 법령  또는 행정 지침을 위반하여 적법한 상품판매가 불가능한 경우   7. 수입 명품 브랜드 등 해당 브랜드 정책에 따라 반품이 이루어지고, “갑”이  “을”에게 반품 관련 서류를 요구하거나 수취하기 어려운 특별한 사정이 있 는 경우   8. 제1호부터 제7호까지의 규정에 준하는 정당한 사유가 있는 경우  ② 다음 각 호의 어느 하나에 해당하는 경우와 같이 사회 통념상 “을”이 반품을  요청할 가능성이 거의 없는 경우에는 “을”이 제1항 제5호에 따라 반품 요청을  하였다고 하더라도 특별한 사정이 없는 한 “을”에게 반품할 수 없다.   1. “갑”이 전시 등에 사용하여 상품 가치가 현저히 훼손된 상품에 대한 반품.   (단, 납품업자가 고급 브랜드 이미지 유지 등을 위해 할인판매를 원하지 않 아 자발적으로 반품을 요청한 경우는 제외)   2. PB상품 등 “갑”만을 위해 생산하여 납품하거나 “갑”의 상표권을 부착하여  생산한 제품으로 “갑”이외의 다른 유통채널로 판매가 어려운 상품에 대한  반품   3. “갑”이 “을”과 협의 없이 점포 또는 매장을 리뉴얼하여 발생한 재고  처리를 위한 반품 등 “갑”의 귀책사유로 인한 반품      ③ 제1항제1호 및 제2호에 따른 반품 기간은 납품일로부터 ()일 이내로 한다. 다 만, 외관상 즉시 확인할 수 없는 하자는 객관적 자료(공인 검사 성적서 등)를 제 출하면 상호 협의로 기한을 연장할 수 있다.   반품 요청은 서면으로 제출해야 하며, 갑은 정당한 사유 없이 반품할 수 없고,  을에게 문제 해결 기회를 먼저 부여해야 한다. 동일 사유로 반복 반품 시, 양측 이 원인 분석 및 협의를 진행하며, 갑이 부당한 반품을 지속하면 을은 거부할 수  있다.  ④ 제3항에도 불구하고, 제1항제1호 및 제2호에 따른 반품은 납품 후 검수 및 매 입 완료 전(최대 2일)까지 요청해야 한다.   단, 육안으로 확인이 어려운 하자는 검사 결과 제출 시 조정 가능하며, 갑은 정 당한 사유 없이 반품할 수 없다. 을에게 보완 기회를 우선 제공하며, 부당 반품 이 지속되면 거부할 수 있다.  ⑤ “갑”은 반품에 대한 기준과 절차를 사전에 자신의 홈페이지 등 “을”이 상 시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 “을”에 게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 “을”에게  통지한다.","제7조 [상품의 반품] ""갑""은 정당한 사유 없이 상품을 반품할 수 없으며, 하자나 오손 등은 반품 가능하고, 반품 비용은 사유에 따라 부담한다. 전시나 재고 처리 목적의 반품은 거부할 수 있으며, 반품은 정해진 기간 내 서면으로 요청해야 한다. 반품 기준과 절차는 사전에 통지한다."
"제8조 [판매장려금]   ① “갑”은 상품의 판매촉진을 위하여 다음 조건에 따라 “을”로부터 판매장 려금을 수령할 수 있다.  ② 제1항의 판매장려금률(액)의 결정기준ㆍ결정절차 및 변경사유ㆍ변경기준ㆍ변 경절차는 각각 다음과 같다.   1. 결정기준: 시장 동향, 경쟁사 가격 정책, 판매 실적 등을 고려하여 “갑”과  “을”이 상호 합의하여 결정   2. 결정절차: 매분기 초 “갑”과 “을”의 협의를 통해 이루어지며, 해당 내용  은 서면으로 기록하고 양측의 서명이 필요   3. 변경사유: 판매 실적의 급격한 변동, 시장 환경의 큰 변화, 경쟁사 가격 인상   등 예기치 않은 상황 발생 시    4. 변경기준: 매출 변화, 경쟁 상황 변화에 따라 10% 이내에서 조정   5. 변경절차: 변경 사항은 서면 통지로 “갑”과 “을”이 합의하여야 하며, 변  경된 판매장려금률은 통지일로부터 15일 이내에 적용 명칭 종류 지급목적 지급시기 지급횟수 판매장려금률(액) 헤이버 인센티브 성과장려금 “갑”이  일정한  양 이상의 상품을  판매 시 판매독려 성과  달성 시 연 1회 초과판매액의  6%   ③ “갑”은 계약기간 중 정당한 사유 없이 제1항의 판매장려금과 관련한 사항을  “을”에게 불리하게 변경하거나, “을”에게 제1항의 판매장려금 외에 자기 또는  제3자를 위하여 금전, 물품, 용역, 그 밖의 경제적 이익을 제공하게 하지 아니한다.","제8조 [판매장려금] ""갑""은 일정량 이상 판매 시 연 1회 6%의 판매장려금을 수령하며, 판매장려금은 시장 동향, 경쟁사 가격 등을 고려해 ""갑""과 ""을""이 합의하여 결정된다. 변경 시 10% 이내에서 조정 가능하며, ""갑""은 계약 기간 중 ""을""에게 불리하게 변경하거나 추가적인 경제적 이익을 제공하지 않는다."
"제9조 [판촉사원 파견 등]  ① “갑”은 “을”로부터 “을”의 종업원이나 “을”이 고용한 인력(이하  “판촉사원”이라 한다)을 파견 받아 그의 판매업무 등에 종사하게 하거나,  “갑”이 고용한 직원의 인건비를 “을”에게 부담하게 하지 아니한다. 다만, 다 음 각 호의 어느 하나에 해당하는 경우에는 “갑”이 “을”의 판촉사원을  “을”이 납품하는 상품의 판매 및 관리 업무에 종사하게 할 수 있다.   1. “갑”이 파견된 판촉사원의 인건비, 식비ㆍ교통비 등 각종 실비, 상품의 판 매 및 관련 업무 종사를 위해 소요되는 비용을 부담하는 경우   2. “을”이 판촉사원의 파견에 따른 예상이익과 비용의 내역 및 산출근거를 객 관적ㆍ구체적으로 명시하여 서명 또는 기명날인한 서면에 따라 “갑”에게  자발적으로 파견을 요청하는 경우   3. “갑”이 특수한 판매기법 또는 능력을 지닌 숙련된 판촉사원을 “을”로부 터 파견 받는 경우  ② 제1항 단서에 해당하는 경우, “을”은 2명의 범위에서 판촉사원을 파견할 수  있으며, “갑”은 추가 파견을 강요하거나, 파견된 판촉사원이 판촉 업무 외의  “갑”의 고유 업무를 수행하도록 해서는 안 된다.  ③ 제2항에 따라 파견된 판촉사원은 “을”의 지시·명령을 받아 “을”이 납품 한 상품의 판매 및 관리 업무에 종사한다.  ④ “을”이 파견한 판촉사원은 “갑”의 영업시간 동안 근무하고, 근무기간은   2018. 9. 1.부터 2019. 3. 31.까지로 한다.   ⑤ 제1항 제2호 내지 제3호에 따라 파견된 판촉사원에 관한 인건비 등의 비용은  파견사유, “을”의 예상이익과 비용 등을 고려하여 “갑”과 “을”이 협의하여  부담한다.  ⑥ “을”은 “갑”의 매장에서 상품의 판매업무 등의 수행을 위해 준수가 요구 되는 관세법 및 보세판매장 운영에 관한 고시 등 관련법규 교육을 “판촉사원” 에게 실시하여야 하며, 자체적인 교육이 어려울 경우 “갑”에게 서면으로 해당  교육을 요청할 수 있다.   ⑦ “갑”은 판촉사원 파견에 대한 기준을 사전에 자신의 홈페이지 등 “을”이  상시 접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 “을” 에게 통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 “을”에게  통지한다.","제9조 [판촉사원 파견 등] ""갑""은 ""을""의 판촉사원을 판매 업무에 사용할 수 있으며, 추가 파견은 2명까지만 가능하고 판촉 업무 외의 업무는 수행시킬 수 없다. 인건비는 ""갑""과 ""을""이 협의하여 부담하고, ""을""은 판촉사원에게 관련 법규 교육을 실시해야 한다. 파견 기간은 2018. 9. 1.부터 2019. 3. 31.까지이며, 파견 기준은 사전 공지되며, 변경 시에도 서면으로 통지된다."
"제10조 [서비스 품질유지]  ① “갑”, “을” 및 “을”이 파견한 판촉사원은 고객이 통상적으로 제공받을  것으로 기대하는 수준 이상의 서비스 품질이 유지될 수 있도록 노력하여야 한다.  ② “갑”과 “을”은 고객의 정당한 불만이 있을 경우 보상 및 시정 등 적절한  조치를 취하여야 하고, 고객의 불만이 재발하지 않도록 즉시 필요한 조치를 강구 해서 시행하여야 한다.  ③ “갑”과 “을”은 고객불만 해결 또는 재발방지를 위한 조치에 드는 비용을  원인의 소재, 과실의 유무 등을 종합적으로 고려하여 상호 협의하여 분담한다.","제10조 [서비스 품질유지] ""갑"", ""을"" 및 판촉사원은 고객 기대 이상의 서비스 품질을 유지해야 하며, 고객 불만에 대해 보상 및 시정 조치를 취하고 재발 방지를 위해 필요한 조치를 시행해야 한다. 불만 해결 및 재발 방지 비용은 원인과 과실을 고려해 상호 협의하여 분담한다."
"제11조 [판촉행사 참여 등]   ① 판매촉진을 위한 행사나 활동(이하 “판촉행사”라 한다)을 하고 그 비용의  전부 또는 일부를 “을”이 부담할 경우, “갑”과 “을”은 사전에 다음 각 호 의 사항이 명시된 서면으로 판촉행사의 합의를 한 후 진행한다.    1. 판촉행사의 명칭ㆍ성격ㆍ기간   2. 판촉행사를 통해 판매할 상품의 품목   3. 판촉행사에 소요될 것으로 예상되는 비용의 규모 및 사용내역   4. 해당 판촉행사를 통해 “갑”과 “을”이 직접적으로 얻을 것으로 예상되는  경제적 이익(이하 이 조에서 “예상이익”이라 한다)의 비율   5. 판촉행사에 소요되는 모든 비용(명칭에 상관없이 상품의 판촉행사에 소요되 는 모든 비용을 말하며, 이하 “판촉비용”이라 한다)의 분담비율 또는 액수  ② “갑”은 정당한 사유 없이 “을”에게 “을”의 의사에 반하여 판촉행사에  참여하게 하거나 “을”의 상품에 관한 광고를 하게 하지 아니한다.  ③ 제1항제5호의 판촉비용 분담비율은 “갑”과 “을”이 예상이익 비율(예:  50:50)을 기준으로 협의하여 정하는 것을 원칙으로 하되, 합리적인 산정이 어려 운 경우에는 양측이 동등하게 부담하는 것으로 한다.  ④ 제3항에 따른 “을”의 판촉비용 분담비율은 100분의 50을 초과할 수 없다.  전체 판촉비용 중 “을”의 분담비율이 100분의 50을 초과하게 될 경우에는 그  초과분은 “갑”이 부담한다.   ⑤ 제1항부터 제4항까지의 규정에도 불구하고 “을”이 자발적으로 “갑”에게  요청하여, 다른 납품업자등과 차별화되는 판촉행사를 실시하려는 경우에는  “갑”과 “을”이 상호 협의하여 판촉비용의 분담비율을 정할 수 있다.      ⑥ “갑”은 판매촉진행사(할인행사·광고 등) 진행 및 비용분담에 대한 기준을  사전에 자신의 홈페이지 등 “을”이 상시 접근 가능한 매체수단에 공지하거나,  계약체결 시 “을”에게 고지한다. 또한 동 기준이 변경되었을 경우에도 같은 방 법으로 공지하거나 “을”에게 고지한다.","제11조 [판촉행사 참여 등] ""갑""과 ""을""은 판촉행사 비용 분담을 서면으로 합의해야 하며, 판촉비용 분담비율은 예상이익 비율을 기준으로 협의하고, ""을""의 분담비율은 50%를 초과할 수 없다. ""갑""은 정당한 사유 없이 ""을""의 의사에 반해 판촉행사에 참여시키지 않으며, 행사 기준은 사전에 공지하거나 계약 시 고지한다."
"제12조 [매장 위치 및 면적 등]  ① “을”의 점포명, 운영층, 매장위치, 매장면적 및 판촉사원의 수는 [별지 2]와 같다.  ② “갑”은 정당한 사유 없이 “을”에게 다음 각 호의 행위를 해서는 아니 된다.   1. 일정한 점포의 매장에서 퇴점하는 것을 방해하거나 “을”의 의사에 반하여  “갑”의 다른 점포의 매장에 입점하게 하는 행위   2. 계약기간 중에 “을”의 매장의 위치ㆍ면적ㆍ시설을 변경하는 행위  ③ “갑”과 “을”이 매장 위치 또는 매장 인테리어를 변경(이하 “설비변경”이 라 한다)하는 경우 다음 각 호의 내용을 준수한다.   1. 매장 바닥, 조명, 벽체 등 기초시설 공사에 관한 비용은 “갑”이 부담한다.  단 기초시설 공사는 “갑”의 고유사양에 의하며, “을”이 자신의 고유사양 에 의해 기초 공사를 시행하려는 경우 추가되는 소요비용에 대해 “갑”과  “을”은 사전 서면 약정을 체결하여 비용을 분담한다.   2. MD개편, 매장 리뉴얼 등 “갑”의 사유로 설비 변경하는 경우 이에 소요되 는 비용은 “갑”이 부담한다. 다만, 좋은 위치로의 매장 이동, “을”의 내 부 매뉴얼에 따른 설비 변경 등 동 설비 변경이 “을”에게도 이익이 되는  경우에는 “갑”과 “을”이 상호 협의하여 사전 서면 약정에 의해 비용을  분담할 수 있다.(기초시설 공사비용은 제1호에 의한다.)    3. 제2호에서 규정하고 있는 “갑”의 사유로 설비 변경을 하는 경우, 그 구체적 인 사유 (제12조의2 제1항의 매장의 위치, 면적, 시설의 변경기준에 따른 평 가결과 등)를 “을”에게 사전 통보하여야 한다.     4. 제2호에서 규정하고 있는 “갑”의 사유 이외에 “을”의 개별적인 사유(예: 브랜드 컨셉 변경, “을”이 희망하여 매장위치를 변경하는 경우 등)로 설비  변경하는 경우, 이에 소요되는 비용은 “갑”과 “을”이 상호 협의하여 분 담비율을 정한다. (기초시설 공사비용은 제1호에 의한다.)    5. 제4호에서 규정한 “을”의 사유로 인한 설비변경을 실시하는 경우 타 입점 업체의 영업활동에 방해가 발생하지 않도록 공사 일정 등에 대해 “을”은  “갑”과 사전 협의한다.    6. “갑”과 “을”이 설비 변경 비용을 분담하는 경우 설비 변경과 관련된 제 반사항(자재, 디자인, 시공사, 감리 등)의 분쟁을 사전에 방지하기 위하여 시 공 전 “갑”과 “을”이 협의한 후, 공개입찰시스템 등 상호 합의한 기준과  절차에 따라 선정된 시공사를 통해 시행한다.     ④ “갑”은 다음 각 호의 어느 하나에 해당하는 행위를 하는 경우에는 “을” 이 지출한 해당 매장에 대한 설비비용 총액에 전체 계약기간에서 다음 각 호의  어느 하나에 해당하는 행위가 발생한 날부터 계약기간의 마지막 날까지의 기간 이 차지하는 비율을 곱한 금액 이상을 해당 매장 설비비용에 대한 보상으로  “을”에게 지급한다. 계약기간이 1년 미만인 경우는 계약기간을 1년으로 본다.   1. “을”과 거래를 중단하거나 거절하는 행위   2. “을”의 매장 위치ㆍ면적ㆍ시설을 변경하는 행위 ","제12조 [매장 위치 및 면적 등] ""을""의 매장명, 위치, 면적, 판촉사원 수 등은 [별지 2]와 같으며, ""갑""은 정당한 사유 없이 매장 퇴점 방해나 매장 위치 변경 등을 해서는 안 된다. 설비 변경 시 비용은 상황에 따라 협의하여 분담하며, 공사는 타 업체에 방해되지 않도록 사전 협의 후 진행된다."
"제12조의2 [매장이동 기준 등의 사전 통지] ① “갑”은 “을”의 매장의 위치, 면적, 시설의 변경기준에 대하여, 사전에  자신의 홈페이지 등 “을”이 상시 접근 가능한 매체수단에 공지하거나, 계약체결   시 별도의 서면으로 “을”에게 통지하여야 한다. 또한 동 기준이 변경되었을 경우 에도 같은 방법으로 “을”에게 즉시 통지하여야 한다. ② “을”은 “갑”에게 자신의 매장이 제1항에 따른 매장의 위치, 면적, 시설의  변경대상에 해당하는지 여부의 확인을 서면으로 요청할 수 있다. ③ “갑”은 제2항의 요청이 있은 날로부터 30일 이내에 “을”에게 매장의 위치  등의 변경 대상인지 여부 및 그 사유를 구체적으로 적시하여 서면으로 통지하여야 한다.","제12조의2 [매장이동 기준 등의 사전 통지] ""갑""은 매장 위치, 면적, 시설 변경기준을 사전에 통지하고, 변경 시 즉시 통지해야 하며, ""을""은 변경 여부를 확인하기 위해 서면으로 요청할 수 있다. ""갑""은 30일 이내에 변경 대상 여부와 사유를 서면으로 통지해야 한다."
"제13조 [기타 비용의 사전 통지]  ① “갑”은 물류비, 배송비, 광고비 등 그 명칭을 불문하고 본 계약서에 명시되 지 않은 추가 비용을 “을”에게 추가로 부담시킬 경우, 그 부담 내역 및 비용분 담 비율, 변경 절차 등에 대한 사항을 사전에 자신의 홈페이지 등 “을”이 상시  접근 가능한 매체수단에 공지하거나, 계약체결 시 별도의 서면으로 “을”에게  통지한다. 또한 동 기준이 변경되었을 경우에도 같은 방법으로 “을”에게 통지 한다.  ② “갑”이 제1항의 비용 또는 그 부담 기준을 변경시킬 경우에는 “을”에게  사전 통지하고 협의하되, 변경된 사항이 “을”에게 유리하게 작용하도록 논의할  의무는 없다.  ③ 갑이 을에게 명시된 조건 없이 제1항의 사전 통지 절차를 생략하거나, 제 2항의 합의 과정을 무시한 채 진행하였을 경우에는, 갑은 을에게 부과된 비 용의 150% 초과 금액을 강제로 청구할 권리를 갖게 된다.","제13조 [기타 비용의 사전 통지] ""갑""은 계약서에 명시되지 않은 추가 비용을 ""을""에게 부담시킬 경우, 내역과 분담 비율을 사전 통지하고, 변경 시에도 동일하게 통지해야 한다. ""갑""은 변경 사항을 협의하되, ""을""에게 유리하게 논의할 의무는 없으며, 사전 통지 없이 비용을 부과하면 ""을""은 초과 금액의 150%를 청구할 권리가 있다."
"제14조 [경영정보 제공 요구 금지] ① “갑”은 부당하게 “을”에게 다음 각 호의 어느 하나에 해당하는 정보를 제공하도록 요구하여서는 아니 된다.   1. “을”이 다른 사업자에게 공급하는 상품의 공급조건(공급가격을 포함한 다)에 관한 정보   2. “을”이 다른 사업자의 매장에 들어가기 위한 입점조건(임차료를 포함한다) 에 관한 정보   3. “을”이 납품하거나 판매하는 상품의 원가에 관한 정보   4. “을”이 다른 사업자에게 납품하거나 다른 사업자의 점포에서 판매하는 상 품의 매출액, 기간별 판매량 등 매출 관련 정보   5. “을”이 다른 사업자의 점포에서 하는 판매촉진행사의 시기ㆍ횟수 및 거래 조건 등 판매촉진행사에 관한 정보   6. “을”이 다른 사업자와의 거래에서 사용하는 전자적 정보교환 전산망의  고유식별명칭, 비밀번호 등 해당 전산망에 접속하기 위한 정보   7. 그 밖에 “을”이나 “을”의 거래상대방에 관한 제1호 내지 제6호에 준하는  정보 ② “갑”이 “을”에게 제1항 각 호의 어느 하나에 해당하는 경영정보를 요구 하는 경우에는 경영정보 요구에 앞서 아래의 사항을 적은 서면을 “을”에게 제 공하여야 한다.   1. 경영정보 제공을 요구하는 목적   2. 비밀유지방법 등 요구 대상 정보의 비밀유지에 관한 사항 및 비밀침해 시의  손해배상에 관한 사항   3. 경영정보 요구일자, 제공일자 및 제공방법   4. 경영정보 제공 요구가 불가피함을 객관적으로 증명할 수 있는 사항  ③ 제2항의 서면에는 “갑”과 “을”이 각각 서명 또는 기명날인하여야 한다.  ④ “갑”이 “을”에게 경영정보를 요구하는 경우 요구목적에 필요한 최소한의  범위에서 하여야 한다.","제14조 [경영정보 제공 요구 금지] ""갑""은 부당하게 ""을""에게 사업 비밀 정보를 제공하도록 요구할 수 없으며, 경영정보를 요구할 경우, 목적과 비밀유지 방법 등을 서면으로 제공해야 한다. ""갑""은 서면에 서명 후, 최소한의 범위 내에서만 요구할 수 있다."
"제15조 [보복조치의 금지] ① “갑”은 “을”이 다음 각 호의 어느 하나에 해당하는 행위를 한 것을 이유로  “을”에게 불리하게 계약조건을 변경하는 행위, 납품이나 매장 임차의 기회를 제 한하는 행위 또는 계약의 이행과정에서 불이익을 주는 행위를 하여서는 아니 된 다.   1. 「대규모유통업에서의 거래 공정화에 관한 법률」 제25조에 따른 분쟁조정의 신청   2. 「대규모유통업에서의 거래 공정화에 관한 법률」 제29조제1항에 따른 신고   3. 「대규모유통업에서의 거래 공정화에 관한 법률」 제30조에 따른 서면실태 조사에 응하여 자료 제출 등의 방식으로 공정거래위원회에 협조하는 행위   4. 「독점규제 및 공정거래에 관한 법률」 제50조에 따른 공정거래위원회의  조사에 대한 협조","제15조 [보복조치의 금지] ""갑""은 ""을""이 법적 분쟁 조정이나 공정 거래 관련 협조를 이유로 불리한 계약 조건을 변경하거나 불이익을 주어서는 안 된다."
제16조 [각종 불이익 제공 금지 등]  “갑”은 “을”에게 다음 각 호의 어느 하나에 해당하는 행위를 해서는 아니 된 다.   1. “을”의 상품을 무상 또는 저가로 취득하거나 요구하는 등 부당한 이익을  취득하는 행위   2. 거래관계를 자신만으로 한정하거나 다른 특정사업자와 거래하는 것을 강요  또는 방해하는 행위   3. 정당한 사유 없이 상품권이나 물품을 구입하도록 요구하는 행위   4. 이 계약과 관련하여 인지한 쌍방의 영업비밀이나 정보를 부당하게 이용하는  행위   5. “갑”이 “을”에게 유통벤더 등 제3자를 통한 납품을 유도하는 행위   6. “갑”이 “을”의 과실 없는 상품 멸실 금액을 “을”에게 부담시키는 행위   7. “갑”의 거래상의 지위를 부당하게 이용하여 “을”의 경영활동에 간섭하는   행위,"제16조 [각종 불이익 제공 금지 등] ""갑""은 ""을""에게 부당한 이익 취득, 거래 제한, 정당한 사유 없는 상품권 요구, 영업비밀 부당 이용, 제3자를 통한 납품 유도 등 부당한 행위를 해서는 안 된다."
"제17조 [손해배상]  ① “갑” 또는 “을”이 이 계약을 위반하여 상대방에게 손해를 가한 경우, 그  책임 있는 당사자는 이로 인해 상대방이 입은 손해를 배상한다.  ② “갑”이 「대규모유통업에서의 거래 공정화에 관한 법률」 제7조, 제10조,  제12조, 제18조를 위반함으로써 납품업자등에게 손해를 입힌 경우에는 「대규모 유통업에서의 거래 공정화에 관한 법률」제35조의2 제2항에 따라 “을”에게  발생한 손해의 3배를 넘지 아니하는 범위에서 배상한다. 다만, “갑”의 고의  또는 과실이 없는 경우에는 그러하지 아니하다.","제17조 [손해배상] 계약 위반으로 손해를 입힌 당사자는 배상 책임이 있으며, ""갑""이 법을 위반해 ""을""에게 손해를 입혔을 경우, 고의나 과실이 없으면 3배 이내에서 배상한다."
"제18조 [지식재산권 등]  ① “을”이 “갑”에게 납품하는 상품은 제3자가 보유한 특허권, 디자인권, 상 표권 등 지식재산권을 침해하는 것이 아니어야 한다.  ② 제1항의 지식재산권 침해와 관련하여 제3자로부터 민ㆍ형사상의 법적 분쟁이  제기된 경우 “을”은 자신의 책임과 부담으로 처리하고, 이로 인하여 “갑”에 게 발생한 손해를 배상한다.","제18조 [지식재산권 등] ""을""이 납품하는 상품은 제3자의 지식재산권을 침해하지 않아야 하며, 침해로 법적 분쟁이 발생한 경우, ""을""은 자신의 책임으로 처리하고, ""갑""에게 발생한 손해를 배상한다."
